id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,name,last_modified,latitude,longitude,location
10737902,310,55509327,Entire home/apt,Italy,Bologna,,Santo Stefano,0,,4,0,1,138,1,,2016-02-07 06:59:50.101277,44.494422,11.346329,0101000020E61000001250E10852B1264022365838493F4640
7087465,310,37136282,Entire home/apt,Italy,Bologna,,Santo Stefano,18,4,4,1,1,78,2,,2016-02-07 07:05:20.621971,44.500037,11.346362,0101000020E610000080272D5C56B126401DE5603601404640
1022914,310,5630894,Entire home/apt,Italy,Bologna,,Porto - Saragozza,45,4.5,2,1,1,54,2,,2016-02-07 07:15:38.554482,44.496252,11.320057,0101000020E610000035B6D782DEA326408C497F2F853F4640
4756582,310,10269509,Entire home/apt,Italy,Bologna,,Porto - Saragozza,20,5,4,1,1,69,1,,2016-02-07 06:39:14.483735,44.493299,11.335135,0101000020E61000006B7D91D096AB26402313F06B243F4640
9191299,310,47815912,Entire home/apt,Italy,Bologna,,Santo Stefano,1,4,4,1,1,80,2,,2016-02-07 07:08:42.965725,44.504815,11.346382,0101000020E61000009DD843FB58B12640DFC325C79D404640
5955989,310,30916988,Entire home/apt,Italy,Bologna,,Navile,0,,3,2,1,80,1,,2016-02-07 06:55:30.951853,44.51412,11.35851,0101000020E6100000F3936A9F8EB72640191C25AFCE414640
9901103,310,50918381,Entire home/apt,Italy,Bologna,,Porto - Saragozza,1,5,4,1,1,63,1,,2016-02-07 07:15:50.641033,44.490149,11.317805,0101000020E6100000B4024356B7A226406495D233BD3E4640
3064628,310,15597400,Entire home/apt,Italy,Bologna,,Porto - Saragozza,50,5,,3,3,173,1,,2016-02-07 07:19:25.333725,44.49699,11.335974,0101000020E6100000D49CBCC804AC264032384A5E9D3F4640
4473077,310,23208217,Entire home/apt,Italy,Bologna,,Porto - Saragozza,15,3.5,,3,,173,3,,2016-02-07 06:35:21.105990,44.497713,11.340882,0101000020E61000001497E31588AE2640A3E5400FB53F4640
1228143,310,6698997,Entire home/apt,Italy,Bologna,,Porto - Saragozza,27,5,3,1,1,80,2,,2016-02-07 07:08:22.820411,44.494804,11.330221,0101000020E6100000A3E716BA12A926400AF7CABC553F4640
8511108,310,17441147,Entire home/apt,Italy,Bologna,,Santo Stefano,4,4.5,4,1,1,80,1,,2016-02-07 07:20:41.678926,44.485176,11.361781,0101000020E6100000DCA0F65B3BB92640ED66463F1A3E4640
9269435,310,48146120,Entire home/apt,Italy,Bologna,,Borgo Panigale - Reno,0,,2,0,1,69,2,,2016-02-07 06:37:14.395954,44.499445,11.300443,0101000020E6100000CF9F36AAD39926404B9352D0ED3F4640
1827439,310,9561972,Entire home/apt,Italy,Bologna,,Santo Stefano,49,5,4,1,1,93,2,,2016-02-07 07:06:22.782240,44.5003,11.347956,0101000020E6100000DAE4F04927B226402B1895D409404640
8160292,310,43074432,Entire home/apt,Italy,Bologna,,Porto - Saragozza,6,4,4,0,1,46,3,,2016-02-07 07:07:50.156098,44.488533,11.33826,0101000020E610000005172B6A30AD26402502D53F883E4640
4948722,310,15050848,Entire home/apt,Italy,Bologna,,Porto - Saragozza,8,5,4,1,1,64,2,,2016-02-07 07:08:40.624404,44.502552,11.33371,0101000020E610000042B28009DCAA26400B45BA9F53404640
5125479,310,26492441,Entire home/apt,Italy,Bologna,,Porto - Saragozza,21,4.5,4,1,1,87,2,,2016-02-07 06:31:53.040993,44.49344,11.33552,0101000020E6100000CF4E0647C9AB2640E544BB0A293F4640
4166793,310,8325248,Entire home/apt,Italy,Bologna,,Porto - Saragozza,69,4.5,5,1,1,87,1,,2016-02-07 06:47:22.278220,44.502042,11.343429,0101000020E6100000F8FE06EDD5AF2640F69B89E942404640
7475348,310,7383265,Entire home/apt,Italy,Bologna,,Navile,18,4.5,3,1,1,52,3,,2016-02-07 07:07:55.653775,44.514996,11.349343,0101000020E61000004D2CF015DDB2264010C99063EB414640
990203,310,5437253,Entire home/apt,Italy,Bologna,,Porto - Saragozza,148,4.5,4,1,1,69,1,,2016-02-07 07:01:34.444721,44.500863,11.340975,0101000020E6100000D881734694AE264063635E471C404640
9446894,310,14995417,Entire home/apt,Italy,Bologna,,Navile,0,,3,1,1,63,3,,2016-02-07 06:49:20.322422,44.514139,11.353321,0101000020E6100000E3FA777DE6B42640904C874ECF414640
7660182,310,35657878,Entire home/apt,Italy,Bologna,,Navile,31,5,4,1,1,40,2,,2016-02-07 06:56:17.981786,44.5171,11.351247,0101000020E6100000E0A293A5D6B326407C61325530424640
8680483,310,45586550,Entire home/apt,Italy,Bologna,,Santo Stefano,6,4.5,3,1,,93,1,,2016-02-07 07:19:08.637651,44.493507,11.351843,0101000020E61000002FA704C424B426406DACC43C2B3F4640
272379,310,1425492,Entire home/apt,Italy,Bologna,,San Donato - San Vitale,36,4.5,5,2,1,40,1,,2016-02-07 06:33:49.254370,44.491575,11.387345,0101000020E6100000CA89761552C62640FE43FAEDEB3E4640
1189302,310,4664996,Entire home/apt,Italy,Bologna,,Santo Stefano,138,5,3,1,1,52,1,,2016-02-07 07:07:43.691277,44.499248,11.345838,0101000020E6100000986DA7AD11B12640F54BC45BE73F4640
11035213,310,57265578,Entire home/apt,Italy,Bologna,,Navile,0,,4,2,1,92,1,,2016-02-07 06:55:33.841696,44.540614,11.351277,0101000020E61000008AAC3594DAB326403FE1ECD632454640
3802596,310,13034317,Entire home/apt,Italy,Bologna,,Borgo Panigale - Reno,92,4.5,3,1,1,68,1,,2016-02-07 07:02:42.354792,44.511527,11.296152,0101000020E61000003C4A253CA1972640B0027CB779414640
6926821,310,25500072,Entire home/apt,Italy,Bologna,,Santo Stefano,48,5,5,1,1,172,1,,2016-02-07 06:49:28.635460,44.493584,11.343583,0101000020E610000053EC681CEAAF264018EAB0C22D3F4640
2153281,310,10989315,Entire home/apt,Italy,Bologna,,Porto - Saragozza,112,4.5,4,2,1,64,2,,2016-02-07 06:38:37.380687,44.49279,11.339666,0101000020E61000005320B3B3E8AD2640DEE522BE133F4640
2264761,310,6996794,Entire home/apt,Italy,Bologna,,Santo Stefano,39,4.5,2,1,1,144,3,,2016-02-07 06:38:15.104664,44.489015,11.342601,0101000020E61000005F27F56569AF26407120240B983E4640
1366912,310,7415765,Entire home/apt,Italy,Bologna,,Santo Stefano,34,5,3,1,1,69,2,,2016-02-07 06:44:59.749889,44.488572,11.347962,0101000020E61000006380441328B22640E3DEFC86893E4640
8272296,310,43618981,Entire home/apt,Italy,Bologna,,Navile,6,5,2,1,1,75,2,,2016-02-07 07:06:10.024111,44.508538,11.354054,0101000020E61000003509DE9046B52640FA62EFC517414640
6420263,310,16924141,Entire home/apt,Italy,Bologna,,Porto - Saragozza,5,4.5,2,0,1,69,2,,2016-02-07 06:33:26.285470,44.496851,11.338859,0101000020E610000018E945ED7EAD264011FE45D0983F4640
933808,310,3557768,Entire home/apt,Italy,Bologna,,Porto - Saragozza,52,4.5,2,1,1,102,3,,2016-02-07 07:14:45.392029,44.498384,11.341932,0101000020E610000068E90AB611AF2640C26C020CCB3F4640
228124,310,1189801,Entire home/apt,Italy,Bologna,,San Donato - San Vitale,33,4.5,4,2,1,69,2,,2016-02-07 07:12:01.138345,44.504614,11.36924,0101000020E610000005C078060DBD2640478D093197404640
1212378,310,6618626,Entire home/apt,Italy,Bologna,,Porto - Saragozza,6,4.5,3,1,1,54,2,,2016-02-07 06:45:39.554772,44.496063,11.33306,0101000020E610000026361FD786AA2640B9E00CFE7E3F4640
10038529,310,49238254,Entire home/apt,Italy,Bologna,,Santo Stefano,1,5,3,2,1,115,,,2016-02-07 07:01:26.276753,44.495177,11.347642,0101000020E61000009C6ED921FEB126409E5DBEF5613F4640
675432,310,3430935,Entire home/apt,Italy,Bologna,,Santo Stefano,71,5,2,1,1,115,2,,2016-02-07 07:21:34.943874,44.488454,11.340616,0101000020E61000001AFD683865AE2640D9CC21A9853E4640
1929841,310,9992893,Entire home/apt,Italy,Bologna,,Porto - Saragozza,50,5,3,1,1,93,2,,2016-02-07 06:31:18.139971,44.49765,11.332613,0101000020E6100000EB724A404CAA26405D6DC5FEB23F4640
7444877,310,37870313,Entire home/apt,Italy,Bologna,,Santo Stefano,11,5,2,1,1,87,2,,2016-02-07 07:08:37.125778,44.491803,11.353304,0101000020E61000008B170B43E4B426408F899466F33E4640
9004715,310,27175770,Entire home/apt,Italy,Bologna,,Santo Stefano,6,4,5,1,1,69,2,,2016-02-07 06:59:13.073639,44.495272,11.349644,0101000020E6100000397CD28904B32640F04FA912653F4640
7766012,310,34812074,Entire home/apt,Italy,Bologna,,Santo Stefano,6,4.5,4,1,1,80,1,,2016-02-07 06:29:41.587626,44.49,11.345705,0101000020E61000009B20EA3E00B126401F85EB51B83E4640
4267676,310,6048019,Entire home/apt,Italy,Bologna,,Porto - Saragozza,20,4.5,3,2,1,75,2,,2016-02-07 07:21:05.925280,44.494971,11.331823,0101000020E6100000081F4AB4E4A92640F5BBB0355B3F4640
10898526,310,50429991,Entire home/apt,Italy,Bologna,,Navile,0,,5,2,1,73,2,,2016-02-07 06:31:49.412581,44.515799,11.338038,0101000020E6100000499C155113AD26409E279EB305424640
8470300,310,32481880,Entire home/apt,Italy,Bologna,,Santo Stefano,14,5,4,1,1,69,1,,2016-02-07 06:31:05.421772,44.486898,11.348078,0101000020E610000007EA944737B22640703E75AC523E4640
8623287,310,45359034,Entire home/apt,Italy,Bologna,,Porto - Saragozza,2,5,3,0,1,75,1,,2016-02-07 07:10:07.039774,44.49337,11.316095,0101000020E6100000B6DB2E34D7A12640EC6987BF263F4640
8787631,310,46056137,Entire home/apt,Italy,Bologna,,Santo Stefano,9,5,3,2,2,80,1,,2016-02-07 06:31:26.112968,44.485402,11.347775,0101000020E610000099BB96900FB22640DDB419A7213E4640
4324120,310,9114446,Entire home/apt,Italy,Bologna,,Navile,25,5,4,0,1,71,2,,2016-02-07 07:13:40.204107,44.50821,11.343679,0101000020E6100000DBA4A2B1F6AF264005C078060D414640
7701958,310,16002613,Entire home/apt,Italy,Bologna,,Porto - Saragozza,10,5,4,1,1,79,2,,2016-02-07 06:32:48.582061,44.492885,11.334706,0101000020E6100000CA8CB7955EAB264030D80DDB163F4640
2022151,310,10392784,Entire home/apt,Italy,Bologna,,Porto - Saragozza,22,5,3,1,1,81,,,2016-02-07 06:32:55.328519,44.490171,11.332308,0101000020E6100000F965304624AA26404B395FECBD3E4640
895034,310,2717396,Entire home/apt,Italy,Bologna,,Santo Stefano,39,5,4,1,1,74,1,,2016-02-07 07:01:43.488002,44.474547,11.371328,0101000020E61000009D2D20B41EBE26401CB5C2F4BD3C4640
4813036,310,24788923,Entire home/apt,Italy,Bologna,,Santo Stefano,45,5,,2,1,87,3,,2016-02-07 07:14:42.560829,44.492393,11.353222,0101000020E610000097749483D9B42640C1E3DBBB063F4640
8073813,310,2688746,Entire home/apt,Italy,Bologna,,Borgo Panigale - Reno,6,4,3,1,1,48,2,,2016-02-07 06:33:07.333490,44.506552,11.304267,0101000020E61000000A815CE2C89B264098DC28B2D6404640
306910,310,1578729,Entire home/apt,Italy,Bologna,,Santo Stefano,13,5,4,1,1,173,2,,2016-02-07 07:03:36.643534,44.495554,11.344305,0101000020E6100000D5B2B5BE48B0264074B33F506E3F4640
8512052,310,10565373,Entire home/apt,Italy,Bologna,,Borgo Panigale - Reno,0,,2,1,1,57,3,,2016-02-07 06:32:45.645715,44.5115,11.298827,0101000020E6100000D65240DAFF982640B6F3FDD478414640
6620875,310,34652171,Entire home/apt,Italy,Bologna,,San Donato - San Vitale,5,4.5,2,1,1,63,3,,2016-02-07 06:35:11.521650,44.495835,11.359611,0101000020E61000004F90D8EE1EB82640289B7285773F4640
8944069,310,46753297,Entire home/apt,Italy,Bologna,,Santo Stefano,2,5,4,1,1,172,1,,2016-02-07 06:56:57.761924,44.493558,11.346871,0101000020E610000094DC611399B12640EF5696E82C3F4640
1374391,310,7439208,Entire home/apt,Italy,Bologna,,Santo Stefano,124,4.5,5,1,1,46,1,,2016-02-07 06:30:06.240847,44.474122,11.36977,0101000020E61000007715527E52BD264035289A07B03C4640
7746682,310,9207967,Entire home/apt,Italy,Bologna,,Porto - Saragozza,12,5,2,0,1,80,2,,2016-02-07 06:37:48.816212,44.498214,11.339906,0101000020E6100000A86DC32808AE26406534F279C53F4640
3284183,310,7084315,Entire home/apt,Italy,Bologna,,Porto - Saragozza,4,5,4,2,1,79,2,,2016-02-07 06:29:19.614563,44.491108,11.333755,0101000020E6100000C2C073EFE1AA2640E8667FA0DC3E4640
9702682,310,4319606,Entire home/apt,Italy,Bologna,,Porto - Saragozza,1,4,,2,1,85,,,2016-02-07 07:11:10.922209,44.496745,11.335409,0101000020E610000071917BBABAAB2640CBB91457953F4640
1588677,310,2345001,Entire home/apt,Italy,Bologna,,Porto - Saragozza,33,4.5,2,0,1,63,2,,2016-02-07 06:53:34.421616,44.494826,11.331627,0101000020E6100000F1F09E03CBA92640F29A5775563F4640
1933105,310,10005873,Entire home/apt,Italy,Bologna,,Santo Stefano,20,5,4,1,1,103,4,,2016-02-07 06:46:31.782399,44.501377,11.349354,0101000020E61000001D740987DEB22640B9FB1C1F2D404640
1992080,310,6360119,Entire home/apt,Italy,Bologna,,Santo Stefano,56,4.5,4,1,1,80,1,,2016-02-07 07:15:54.094300,44.503229,11.349416,0101000020E6100000F56569A7E6B226400BB3D0CE69404640
7714312,310,40526874,Entire home/apt,Italy,Bologna,,Borgo Panigale - Reno,6,5,4,1,1,78,2,,2016-02-07 06:38:09.158059,44.490776,11.300783,0101000020E6100000B262B83A009A2640B2D47ABFD13E4640
6501657,310,23610617,Entire home/apt,Italy,Bologna,,Santo Stefano,5,5,4,2,2,115,4,,2016-02-07 06:52:02.930184,44.501036,11.348874,0101000020E610000073D9E89C9FB22640300F99F221404640
10964871,310,56225761,Entire home/apt,Italy,Bologna,,Savena,0,,,2,1,45,1,,2016-02-07 06:30:41.577421,44.469698,11.381801,0101000020E61000000229B16B7BC32640917F66101F3C4640
6265978,310,13704733,Entire home/apt,Italy,Bologna,,Porto - Saragozza,11,5,4,1,1,113,3,,2016-02-07 06:40:28.925528,44.496475,11.333828,0101000020E61000006AFAEC80EBAA26400B24287E8C3F4640
4031964,310,20903313,Entire home/apt,Italy,Bologna,,Santo Stefano,6,5,4,2,1,82,2,,2016-02-07 06:41:59.337385,44.501857,11.346054,0101000020E6100000CB4C69FD2DB126406422A5D93C404640
804596,310,4235069,Entire home/apt,Italy,Bologna,,Porto - Saragozza,88,5,3,1,1,92,2,,2016-02-07 06:48:24.893477,44.498242,11.339556,0101000020E61000003752B648DAAD26402FBFD364C63F4640
2734810,310,13993710,Entire home/apt,Italy,Bologna,,Santo Stefano,27,4.5,4,1,1,98,2,,2016-02-07 06:32:59.047522,44.497697,11.34617,0101000020E610000070B6B9313DB126409E280989B43F4640
3606742,310,18143430,Entire home/apt,Italy,Bologna,,Navile,10,5,2,0,1,69,1,,2016-02-07 07:18:43.331954,44.513668,11.355365,0101000020E61000003D49BA66F2B5264039807EDFBF414640
4486844,310,23279310,Entire home/apt,Italy,Bologna,,Porto - Saragozza,28,4.5,4,1,1,67,2,,2016-02-07 06:51:03.223627,44.500956,11.322505,0101000020E6100000CC9717601FA52640145E82531F404640
4259250,310,22105661,Entire home/apt,Italy,Bologna,,Santo Stefano,20,5,3,1,1,115,3,,2016-02-07 06:47:45.673633,44.492044,11.348437,0101000020E6100000C66E9F5566B22640B5183C4CFB3E4640
7948416,310,41915298,Entire home/apt,Italy,Bologna,,Porto - Saragozza,9,5,3,1,1,63,1,,2016-02-07 06:56:05.728377,44.491698,11.314357,0101000020E61000008F899466F3A026401AC1C6F5EF3E4640
8543740,310,44978742,Entire home/apt,Italy,Bologna,,Santo Stefano,17,5,3,2,1,58,2,,2016-02-07 06:55:26.703190,44.484163,11.361053,0101000020E6100000D13E56F0DBB8264075779D0DF93D4640
5432946,310,28182725,Entire home/apt,Italy,Bologna,,Santo Stefano,20,5,2,1,1,87,2,,2016-02-07 06:38:59.659576,44.503666,11.349945,0101000020E610000025CCB4FD2BB32640B70DA32078404640
8651882,310,45471998,Entire home/apt,Italy,Bologna,,Santo Stefano,4,4.5,2,1,1,65,3,,2016-02-07 06:49:36.069845,44.493847,11.352232,0101000020E61000009835B1C057B42640261DE560363F4640
5495024,310,28484901,Entire home/apt,Italy,Bologna,,Borgo Panigale - Reno,7,4.5,2,0,1,53,2,,2016-02-07 07:00:09.098313,44.509645,11.288933,0101000020E61000006878B306EF932640F3C81F0C3C414640
7394123,310,24359537,Entire home/apt,Italy,Bologna,,Porto - Saragozza,3,4.5,2,1,1,58,2,,2016-02-07 06:32:35.731558,44.497643,11.336605,0101000020E61000001557957D57AC2640AA0A0DC4B23F4640
10924578,310,56629408,Entire home/apt,Italy,Bologna,,San Donato - San Vitale,0,,4,2,1,55,2,,2016-02-07 07:07:57.384138,44.498958,11.361139,0101000020E6100000CB9E0436E7B82640EE0912DBDD3F4640
8307945,310,43802032,Entire home/apt,Italy,Bologna,,Santo Stefano,7,5,4,2,1,58,1,,2016-02-07 06:43:07.758933,44.500602,11.349923,0101000020E6100000863C821B29B32640F627F1B913404640
24234,310,97810,Entire home/apt,Italy,Bologna,,Santo Stefano,33,4.5,4,1,1,64,2,,2016-02-07 06:52:41.429893,44.485579,11.338807,0101000020E6100000CE4F711C78AD2640EC4FE273273E4640
9043638,310,47089936,Entire home/apt,Italy,Bologna,,Santo Stefano,4,4.5,2,1,1,53,3,,2016-02-07 07:17:21.997814,44.498988,11.349467,0101000020E6100000FE0FB056EDB22640588CBAD6DE3F4640
4902381,310,22199057,Entire home/apt,Italy,Bologna,,Porto - Saragozza,13,5,5,1,1,77,1,,2016-02-07 06:50:24.043216,44.495652,11.334013,0101000020E6100000B1E07EC003AB264037195586713F4640
219878,310,1139326,Entire home/apt,Italy,Bologna,,Santo Stefano,75,5,3,1,1,98,3,,2016-02-07 06:34:10.758324,44.486822,11.354833,0101000020E61000004815C5ABACB52640957CEC2E503E4640
4493649,310,23308642,Entire home/apt,Italy,Bologna,,Navile,27,4.5,4,1,1,69,2,,2016-02-07 06:40:59.734927,44.511651,11.344119,0101000020E61000004CDD955D30B026409CFBABC77D414640
2782841,310,13512216,Entire home/apt,Italy,Bologna,,Santo Stefano,10,5,3,1,1,85,1,,2016-02-07 07:20:28.935957,44.491428,11.346397,0101000020E610000072DD94F25AB126405A2BDA1CE73E4640
8118526,310,3649633,Entire home/apt,Italy,Bologna,,Borgo Panigale - Reno,5,5,2,0,1,34,3,,2016-02-07 07:14:01.791990,44.521472,11.296153,0101000020E61000007E39B35DA1972640CEE33098BF424640
7659286,310,11196379,Entire home/apt,Italy,Bologna,,Santo Stefano,2,5,3,2,1,78,3,,2016-02-07 06:46:41.578326,44.493683,11.34925,0101000020E6100000894160E5D0B22640ABCB2901313F4640
1538460,310,4664996,Entire home/apt,Italy,Bologna,,Santo Stefano,15,5,3,1,1,52,3,,2016-02-07 06:32:13.739635,44.498951,11.346316,0101000020E6100000BF29AC5450B126403BA759A0DD3F4640
7387206,310,38696346,Entire home/apt,Italy,Bologna,,Santo Stefano,1,5,3,1,1,65,2,,2016-02-07 06:33:13.918862,44.489695,11.358241,0101000020E6100000342C465D6BB72640E2016553AE3E4640
10067021,310,51658331,Entire home/apt,Italy,Bologna,,San Donato - San Vitale,0,,4,1,1,104,1,,2016-02-07 06:32:05.505560,44.501014,11.358693,0101000020E6100000B79BE09BA6B72640486B0C3A21404640
242237,310,1271350,Entire home/apt,Italy,Bologna,,Porto - Saragozza,96,4.5,4,1,1,69,1,,2016-02-07 07:18:33.441049,44.491976,11.336644,0101000020E61000000CCA349A5CAC26405D35CF11F93E4640
5349274,310,27724624,Entire home/apt,Italy,Bologna,,Santo Stefano,30,4.5,3,1,1,99,2,,2016-02-07 06:47:36.284200,44.499421,11.347226,0101000020E61000004CA4349BC7B12640C2F7FE06ED3F4640
8680723,310,26304388,Entire home/apt,Italy,Bologna,,Santo Stefano,9,5,3,1,1,78,1,,2016-02-07 06:51:57.235686,44.489882,11.34302,0101000020E610000072BF4351A0AF264015731074B43E4640
971696,310,2362887,Entire home/apt,Italy,Bologna,,Santo Stefano,138,4.5,3,1,1,80,1,,2016-02-07 06:32:28.368969,44.500022,11.344729,0101000020E61000002FF7C95180B02640E8A38CB800404640
1391869,310,7524892,Entire home/apt,Italy,Bologna,,Porto - Saragozza,50,5,3,1,1,80,3,,2016-02-07 06:57:35.545317,44.489415,11.332973,0101000020E6100000EBE6E26F7BAA2640FF959526A53E4640
3547081,310,181232,Entire home/apt,Italy,Bologna,,Porto - Saragozza,27,4.5,2,0,1,55,2,,2016-02-07 07:15:57.048535,44.496927,11.338146,0101000020E6100000E38BF67821AD2640ECBFCE4D9B3F4640
42196,310,184487,Entire home/apt,Italy,Bologna,,Santo Stefano,123,4.5,2,1,1,78,3,,2016-02-07 07:11:52.810942,44.485071,11.347864,0101000020E610000057E9EE3A1BB22640779E78CE163E4640
4369721,310,21404723,Entire home/apt,Italy,Bologna,,Porto - Saragozza,43,4.5,4,1,1,52,1,,2016-02-07 06:31:58.837556,44.501573,11.343949,0101000020E6100000DBFB54151AB026403FC7478B33404640
10485067,310,48182927,Entire home/apt,Italy,Bologna,,Santo Stefano,0,,2,0,1,69,1,,2016-02-07 06:36:57.307061,44.487799,11.352167,0101000020E6100000FB75A73B4FB42640C1029832703E4640
9108618,310,8906651,Entire home/apt,Italy,Bologna,,Porto - Saragozza,1,5,4,0,1,69,3,,2016-02-07 06:36:37.951278,44.505539,11.338287,0101000020E6100000EB5223F433AD264020ED7F80B5404640
10939101,310,3913233,Entire home/apt,Italy,Bologna,,Porto - Saragozza,0,,3,1,2,92,3,,2016-02-07 06:34:05.542309,44.50085,11.319148,0101000020E6100000E92ADD5D67A32640CE1951DA1B404640
10556209,310,52371185,Entire home/apt,Italy,Bologna,,Porto - Saragozza,1,4,3,1,1,69,1,,2016-02-07 07:04:24.406183,44.49543,11.337555,0101000020E6100000DB334B02D4AC264088BA0F406A3F4640
1029853,310,4259314,Entire home/apt,Italy,Bologna,,Navile,92,5,,0,1,84,,,2016-02-07 07:18:15.057779,44.515039,11.340177,0101000020E6100000EAB303AE2BAE2640109546CCEC414640
5519528,310,28620787,Private room,Italy,Bologna,,Santo Stefano,8,4.5,2,1,1,58,2,,2016-02-07 06:53:08.212645,44.496708,11.354835,0101000020E6100000CBF3E0EEACB52640AED4B320943F4640
766048,310,4039523,Private room,Italy,Bologna,,Santo Stefano,5,4.5,4,1,1,93,1,,2016-02-07 06:53:03.212544,44.499245,11.345425,0101000020E61000000D71AC8BDBB0264084D89942E73F4640
9484182,310,2956580,Private room,Italy,Bologna,,Porto - Saragozza,1,5,1,1,1,40,1,,2016-02-07 06:52:59.335419,44.494581,11.333551,0101000020E6100000A0185932C7AA26408A1C226E4E3F4640
2662307,310,13627646,Entire home/apt,Italy,Bologna,,Porto - Saragozza,37,4.5,3,1,1,58,1,,2016-02-07 06:52:37.638554,44.499023,11.335508,0101000020E6100000BE175FB4C7AB2640D57954FCDF3F4640
6478617,310,33796853,Private room,Italy,Bologna,,Porto - Saragozza,25,5,3,1,1,58,,,2016-02-07 06:52:33.321312,44.497924,11.337258,0101000020E6100000F5A0A014ADAC26405EF23FF9BB3F4640
10980174,310,56968488,Entire home/apt,Italy,Bologna,,Navile,0,,,4,2,92,1,,2016-02-07 06:52:20.610219,44.514309,11.346631,0101000020E61000003F8F519E79B12640EC8497E0D4414640
3073487,310,10773994,Entire home/apt,Italy,Bologna,,Santo Stefano,58,4,4,0,1,58,1,,2016-02-07 06:52:08.017041,44.487289,11.350438,0101000020E6100000228D0A9C6CB32640AB59677C5F3E4640
10763405,310,54174792,Entire home/apt,Italy,Bologna,,Santo Stefano,0,,2,1,1,104,2,,2016-02-07 06:51:44.810282,44.497482,11.353968,0101000020E61000003BA92F4B3BB52640A12C7C7DAD3F4640
5596670,310,4136566,Entire home/apt,Italy,Bologna,,Porto - Saragozza,52,5,2,0,1,57,2,,2016-02-07 06:51:33.131445,44.492222,11.327999,0101000020E6100000CD3D247CEFA72640942F6821013F4640
4624017,310,23949200,Entire home/apt,Italy,Bologna,,Navile,38,5,4,2,1,58,1,,2016-02-07 06:51:15.324131,44.522122,11.319517,0101000020E6100000350873BB97A32640D542C9E4D4424640
2559935,310,2867162,Private room,Italy,Bologna,,Navile,39,5,2,1,1,63,1,,2016-02-07 06:51:11.231282,44.519295,11.339197,0101000020E610000079CDAB3AABAD2640F8FC304278424640
708145,310,3641392,Entire home/apt,Italy,Bologna,,Borgo Panigale - Reno,19,4.5,3,1,1,56,2,,2016-02-07 06:50:38.252968,44.508151,11.295635,0101000020E61000001E1B81785D97264000378B170B414640
8681086,310,26304388,Entire home/apt,Italy,Bologna,,Santo Stefano,5,5,3,1,1,63,1,,2016-02-07 06:50:32.257488,44.487624,11.346194,0101000020E61000009224085740B12640525F96766A3E4640
6334060,310,4406023,Private room,Italy,Bologna,,Santo Stefano,6,4.5,2,1,1,39,2,,2016-02-07 06:50:06.285700,44.478351,11.340105,0101000020E61000008369183E22AE26402481069B3A3D4640
2476025,310,12664049,Entire home/apt,Italy,Bologna,,Santo Stefano,122,5,2,0,1,66,,,2016-02-07 06:33:17.895948,44.487086,11.35243,0101000020E6100000314278B471B42640732B84D5583E4640
6616329,310,34628074,Entire home/apt,Italy,Bologna,,Porto - Saragozza,2,5,3,2,1,69,2,,2016-02-07 06:54:49.801883,44.489584,11.332474,0101000020E6100000658A39083AAA26408B5242B0AA3E4640
8577065,310,45136743,Entire home/apt,Italy,Bologna,,Porto - Saragozza,0,,4,2,1,177,2,,2016-02-07 07:19:49.881537,44.498428,11.343505,0101000020E610000064062AE3DFAF264091B41B7DCC3F4640
6722756,310,35203525,Entire home/apt,Italy,Bologna,,Porto - Saragozza,21,5,4,1,1,85,3,,2016-02-07 07:02:23.530013,44.503072,11.343737,0101000020E6100000AED9CA4BFEAF264044C4CDA964404640
2971465,310,15375039,Entire home/apt,Italy,Bologna,,Porto - Saragozza,42,4.5,2,1,1,82,2,,2016-02-07 07:08:34.801268,44.498383,11.340258,0101000020E61000009D67EC4B36AE2640F1F09E03CB3F4640
1023596,310,14234395,Entire home/apt,Italy,Bologna,,Porto - Saragozza,45,5,3,1,1,87,2,,2016-02-07 07:07:34.431000,44.495592,11.332485,0101000020E610000035D252793BAA26406214048F6F3F4640
9930810,310,45136743,Entire home/apt,Italy,Bologna,,Santo Stefano,1,5,2,1,1,97,1,,2016-02-07 06:32:39.411507,44.496541,11.343665,0101000020E6100000478FDFDBF4AF2640C30FCEA78E3F4640
10322204,310,3934207,Entire home/apt,Italy,Bologna,,Porto - Saragozza,0,,3,2,1,87,1,,2016-02-07 06:36:10.804073,44.490795,11.336992,0101000020E6100000FB0626378AAC26402905DD5ED23E4640
8277257,310,2688746,Entire home/apt,Italy,Bologna,,Borgo Panigale - Reno,5,4.5,3,1,1,37,2,,2016-02-07 06:44:10.245900,44.51313,11.267486,0101000020E61000009546CCECF3882640594C6C3EAE414640
2731967,310,10386360,Entire home/apt,Italy,Bologna,,Santo Stefano,23,5,4,1,1,109,2,,2016-02-07 06:35:16.352874,44.495291,11.346044,0101000020E61000003CF4DDAD2CB1264067800BB2653F4640
935973,310,5050571,Entire home/apt,Italy,Bologna,,Santo Stefano,65,5,5,1,1,100,3,,2016-02-07 07:14:28.264249,44.489058,11.363928,0101000020E6100000873254C554BA264070ECD973993E4640
9430962,310,48883742,Entire home/apt,Italy,Bologna,,San Donato - San Vitale,3,4.5,3,2,1,58,2,,2016-02-07 07:11:49.915721,44.491352,11.371534,0101000020E610000042B456B439BE26407F69519FE43E4640
