id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,year,month
372849,Apartment Peter center city,1876282,Apartment Peter,,Santo Stefano,44.492.424.846.553.500,11.355.926.204.717.100,Entire home/apt,55,2,48,24/06/18,0.85,2,296,june,2018
373095,A due passi da Piazza Maggiore,1877146,Giulio,,Porto - Saragozza,4.449.645.693.580.470,11.330.538.638.643.000,Entire home/apt,69,2,63,29/04/18,0.85,6,111,june,2018
374090,Appartamento in pieno centro,1882258,Morena,,Porto - Saragozza,4.449.462.214.316.550,11.330.877.110.372.500,Entire home/apt,100,2,183,13/06/18,2.44,2,359,june,2018
374610,Cozy studio WIFI kitchen and bath!,1884566,Federico,,Santo Stefano,4.449.127.709.512.310,11.356.170.309.182.500,Entire home/apt,69,2,67,30/12/17,1.04,4,300,june,2018
376826,Nice Loft in the historic center,1877146,Giulio,,Porto - Saragozza,4.449.603.061.040.320,11.336.764.613.485.200,Entire home/apt,90,2,186,12/05/18,2.48,6,161,june,2018
383256,Apartment Open Space on two floor!,1884566,Federico,,Porto - Saragozza,4.450.103.178.474.630,1.134.217.962.213.430,Entire home/apt,89,2,125,08/06/18,1.65,4,298,june,2018
388886,Room 10min from city center and airport,1945715,Andrea,,Navile,4.452.426.695.734.530,11.314.197.876.953.000,Private room,30,2,9,21/05/18,0.13,1,27,june,2018
411523,Melograno's house downtown Bologna,2048622,Irene,,Santo Stefano,4.449.394.544.196.720,11.353.971.070.551.300,Entire home/apt,80,3,78,15/06/18,1.28,3,267,june,2018
428387,Casa Nobili,675980,Giuseppe,,Santo Stefano,444.927.074.042.203,1.134.490.053.687.470,Entire home/apt,57,2,366,16/06/18,5.21,1,194,june,2018
434123,La valigia italiana,2157833,Grazia,,San Donato - San Vitale,4.448.592.931.904.800,11.368.407.762.072.500,Private room,24,2,71,12/06/18,0.95,1,122,june,2018
434796,BELLA RESINA zona FIERA tangenziale,2160085,Claudia,,San Donato - San Vitale,4.452.133.737.944.950,11.381.730.458.218.700,Private room,100,2,10,28/09/17,0.14,1,365,june,2018
442819,apartment near down town,2200704,Gianmassimo,,Porto - Saragozza,4.449.582.885.011.020,11.316.759.575.781.300,Private room,40,1,69,19/06/18,0.94,1,88,june,2018
447120,Green area ten minutes from downtow,2219894,Stefania,,Savena,4.446.935.566.006.640,11.384.126.218.578.600,Private room,48,1,10,16/03/18,0.15,2,365,june,2018
496906,charming studio in the old town,2453897,Alessandro,,Porto - Saragozza,4.449.032.132.699.630,11.337.492.323.550.000,Entire home/apt,65,2,3,24/09/16,0.06,2,244,june,2018
502969,Quiet apartment in the center G5,1877146,Giulio,,Porto - Saragozza,4.449.797.005.961.770,11.331.146.180.392.800,Entire home/apt,70,2,64,06/05/18,0.87,6,21,june,2018
524880,Petronio's house in the heart of Bo,2048622,Irene,,Santo Stefano,44.488.546.755.569.000,1.135.386.592.266.010,Entire home/apt,60,3,104,08/06/18,1.43,3,352,june,2018
531700,HISTORIC CENTER +historical building+ LOCATION,2613427,Caterina,,Santo Stefano,4.449.360.610.515.300,11.348.887.963.769.300,Entire home/apt,63,2,248,27/06/18,3.49,1,162,june,2018
547479,APARTMENT IN THE CITY CENTER WIFI,2459989,Gosia & Mario,,Porto - Saragozza,4.449.508.524.886.860,11.336.581.588.342.800,Entire home/apt,60,2,247,10/06/18,3.49,7,8,june,2018
556818,A nice flat in the heart of thcity,612927,Angiolo,,Santo Stefano,4.449.722.827.463.260,11.347.006.681.170.400,Entire home/apt,120,2,70,29/06/18,1.08,1,342,june,2018
570880,sweet loft in bologna's heart,123920,Giorgio,,Porto - Saragozza,4.449.146.698.050.680,11.336.614.264.190.600,Entire home/apt,100,2,53,21/02/18,0.73,1,313,june,2018
580236,Two rooms in Bologna,2671558,Fabio,,Santo Stefano,4.447.562.504.970.090,1.137.426.808.579.990,Shared room,28,1,16,01/02/16,0.22,2,226,june,2018
584370,Cosy Single Room with  bathroom,2879369,Andrea,,Porto - Saragozza,4.449.092.268.967.060,1.131.352.528.794.470,Private room,35,1,13,18/03/18,0.20,2,350,june,2018
597129,Sleepy home holiday,2952703,Paolo,,San Donato - San Vitale,4.452.315.911.420.480,11.420.863.289.649.300,Entire home/apt,50,2,72,11/06/18,1.02,1,26,june,2018
606753,Two rooms in Bologna,2671558,Fabio,,Santo Stefano,4.447.685.278.298.060,11.373.271.783.255.200,Shared room,25,2,6,17/08/15,0.08,2,231,june,2018
648513,Cosy flat in down town,95428,Simona,,Porto - Saragozza,4.449.394.765.437.050,11.341.282.667.737.900,Entire home/apt,50,2,11,28/12/17,0.16,1,362,june,2018
659045,wonderful apartment near the center,2453897,Alessandro,,Porto - Saragozza,4.449.960.879.670.980,11.317.629.514.898.700,Entire home/apt,60,2,3,21/08/13,0.05,2,241,june,2018
664360,Sunny room in Bologna,3246049,Francesco,,Santo Stefano,4.448.119.895.924.050,11.369.747.627.861.200,Private room,48,2,5,19/03/17,0.08,2,333,june,2018
670524,Nice apt in the historical center,3397512,Giulio,,Santo Stefano,44.492.823.841.498.600,11.355.006.456.011.700,Entire home/apt,45,2,10,31/07/17,0.14,1,19,june,2018
670610,Easy Bologna for all seasons,3315552,Federica,,Porto - Saragozza,44.504.336.922.363.200,11.332.313.516.301.800,Entire home/apt,45,3,33,15/05/18,0.48,1,353,june,2018
670725,Camera singola e bagno accogliente ,3398944,Enzo,,Savena,44.469.877.650.051.000,11.376.728.298.807.900,Private room,75,1,1,10/03/13,0.02,2,365,june,2018
675432,Amazing attic with lovely terrace ,3430935,Lisetta,,Santo Stefano,4.448.845.393.874.400,11.340.616.348.790.200,Entire home/apt,100,2,113,16/06/18,1.60,1,357,june,2018
678013, CasaSimo-Appartamento su 2 livelli,12992655,Simo,,San Donato - San Vitale,444.964.652.382.417,1.136.230.855.689.930,Entire home/apt,75,3,25,02/06/17,0.36,1,343,june,2018
684271,Ca 'de' Fiori self catering apartm.,3488947,Cristina,,Navile,4.451.541.177.132.410,11.346.283.099.607.700,Entire home/apt,110,2,3,27/07/17,0.09,1,329,june,2018
690226,Bologna on the roof,2048622,Irene,,Santo Stefano,4.449.068.846.026.680,11.351.802.244.573.700,Entire home/apt,100,3,46,09/06/18,0.66,3,347,june,2018
690599,Whole apt walk distance from BolognaFiere+Ac+Wifi,663724,Alberto,,San Donato - San Vitale,4.450.619.786.352.340,11.379.729.518.752.000,Entire home/apt,133,1,27,29/03/18,0.38,2,360,june,2018
704579,White room and bath close to fair,3442402,Alfonso,,Navile,44.513.301.094.247.600,11.349.057.415.773.400,Private room,79,2,18,29/03/18,0.26,2,90,june,2018
708145,A little nest in Bologna,3641392,A Casa Fuori Casa Di Stefano & Cinz,,Borgo Panigale - Reno,44.508.151.109.046.100,11.295.634.739.740.800,Entire home/apt,55,2,32,19/03/18,0.50,1,362,june,2018
715819,Bright and elegant big apartment,3688693,Nic&Giovi,,Santo Stefano,44.473.905.497.253.400,11.367.884.384.475.900,Entire home/apt,80,1,57,29/03/18,0.85,1,40,june,2018
724304,Bologna cities and universities,3026417,Michela,,Santo Stefano,44.493.248.678.701.000,11.351.189.659.877.500,Entire home/apt,85,2,33,29/04/18,0.50,1,354,june,2018
724499,Cozy single room in historic centre,184487,Carlo,,Santo Stefano,4.448.698.285.949.740,11.348.943.376.754.900,Private room,40,1,27,04/06/18,0.42,3,165,june,2018
725694,Cosy and bright room in Bologna 2,453008,Fulvio,,Navile,44.510.121.629.780.000,11.341.247.189.913.000,Private room,32,1,24,30/04/18,0.35,2,179,june,2018
728099,Large tavern to 6 min from Bologna,2047280,Gabriele,,Borgo Panigale - Reno,445.151.761.282.992,11.282.744.298.204.000,Entire home/apt,40,2,119,23/06/18,1.71,2,341,june,2018
732204,V4 - BOLOGNA AT HEART,1647751,Claudia,,Porto - Saragozza,44.498.292.680.135.200,113.430.195.998.353,Private room,40,1,270,17/06/18,4.32,1,346,june,2018
732525,room in Bologna with bathroom,2879369,Andrea,,Porto - Saragozza,4.449.092.117.577.390,11.312.352.838.255.800,Private room,45,1,16,06/10/17,0.25,2,350,june,2018
742415,IN FIERA 5: large in the face fair,3858191,Ennio,,San Donato - San Vitale,4.450.619.494.501.390,11.362.880.979.127.100,Entire home/apt,207,1,27,30/04/18,0.52,3,250,june,2018
749324,Quiet Studio in Old Town,1877146,Giulio,,Porto - Saragozza,44.496.289.982.735.200,11.335.042.559.702.600,Entire home/apt,68,2,277,16/06/18,4.01,6,200,june,2018
766048,La migliore vista della città.,4039523,Riccardo,,Santo Stefano,44.499.244.898.998.700,113.454.253.587.476,Entire home/apt,75,1,121,29/06/18,1.89,1,64,june,2018
793706,Miniappartamento in tavernetta,4181174,Flavia,,Santo Stefano,4.448.789.722.629.150,11.341.924.567.369.800,Entire home/apt,35,3,291,14/06/18,4.35,1,291,june,2018
795585,Strada Maggiore Trentasette Studio,4190791,Samantha,,Santo Stefano,44.492.651.532.423.300,1.135.215.641.567.380,Entire home/apt,80,3,9,22/11/15,0.13,1,295,june,2018
804596,A quiet Place to stay,4235069,Elena,,Porto - Saragozza,4.449.824.196.316.780,11.339.556.475.142.300,Entire home/apt,45,2,162,18/06/18,2.43,2,144,june,2018
813260,Very cosy bedroom in a flat in a beatiful side,4129542,Neva,,Santo Stefano,4.447.917.959.829.640,1.135.856.351.977.090,Entire home/apt,120,1,3,28/03/13,0.05,1,365,june,2018
823379,Zer051 Apartment Dossetti,4322997,Elena,,Navile,4.451.320.127.150.090,11.356.629.802.608.200,Entire home/apt,70,1,52,02/01/17,0.81,4,316,june,2018
837037,Sunny central studio,1269160,Maria,,Santo Stefano,445.000.657.760.973,11.350.623.932.757.400,Entire home/apt,33,5,12,26/07/17,0.19,1,22,june,2018
838885,Very good Double room with private Bathroom -,4350204,Marco,,Porto - Saragozza,44.492.054.404.477.700,11.318.380.920.854.600,Private room,30,1,2,17/03/18,0.24,1,180,june,2018
840951,Attic in historical center in Bolog,4170880,Laura,,Porto - Saragozza,44.495.592.179.627.100,11.331.088.525.225.400,Entire home/apt,83,2,75,04/06/18,1.14,1,290,june,2018
842573,Artist's house,4399085,Anna,,Santo Stefano,4.448.749.219.481.680,11.348.696.104.700.500,Entire home/apt,65,5,41,30/09/17,0.65,1,172,june,2018
849380,A peaceful oasis in center Bologna,4434674,Dorothée,,Navile,4.450.686.297.934.350,11.343.050.682.578.200,Private room,60,1,85,09/06/18,1.33,4,241,june,2018
858663,Historical centre luxury apartment,1310942,Eugenio,,Porto - Saragozza,44.492.175.614.127.600,11.339.857.183.171.900,Private room,220,1,4,01/05/18,0.14,1,365,june,2018
859833,large room to let in Bologna,2865895,Daniele,,San Donato - San Vitale,44.497.763.914.940.700,1.137.099.425.758.270,Private room,50,3,2,27/09/13,0.03,2,341,june,2018
860436,close to the center & trainstation,4506590,Alessandro,,Navile,44.509.381.357.535.700,11.349.441.500.832.500,Private room,40,1,22,27/06/18,0.35,1,119,june,2018
874401,Altana Bologna- A delightful base for exploring Bologna!!!,4615879,Gaelle,,Santo Stefano,4.449.330.144.126.910,11.346.699.776.143.500,Entire home/apt,110,3,14,24/06/17,0.22,1,327,june,2018
875210,New STUDIO/LOFT in Fiera WIFI !!,4209521,Emma,,San Donato - San Vitale,4.450.659.486.118.000,11.367.695.908.987.900,Entire home/apt,59,5,40,01/04/18,0.60,1,334,june,2018
878116,ARTISTS DEN! top-floor apartment!,4640202,Giorgia,,Porto - Saragozza,44.492.438.732.767.800,11.306.975.400.308.000,Entire home/apt,40,2,2,30/09/17,0.11,2,227,june,2018
884148,APOSA FLAT / CITY CENTER - BO,4664996,Sandra,,Santo Stefano,44.499.445.750.473.100,11.345.663.711.878.000,Entire home/apt,50,1,479,17/06/18,7.39,5,176,june,2018
891807,Rainbow House. Entire home in the heart of Bologna,4738194,Zita,,Porto - Saragozza,4.449.663.202.198.600,11.331.516.149.567.700,Entire home/apt,100,1,191,16/06/18,2.95,3,162,june,2018
892817,DOUBLE ROOM PRIVATE BATH BOLOGNA MINIMUM 2 PEOPLE,4747696,Lella,,Porto - Saragozza,4.449.064.477.534.160,11.332.813.814.553.100,Private room,45,1,5,22/04/18,1.09,4,339,june,2018
892847,flat 3 rooms 3 bath bologna for you,4747696,Lella,,Porto - Saragozza,4.449.246.973.686.070,11.332.666.601.391.200,Entire home/apt,140,2,8,28/05/18,0.33,4,334,june,2018
895034,Family friendly place with parking!,2717396,Emily,,Santo Stefano,4.447.454.743.203.550,11.371.327.891.507.100,Entire home/apt,61,1,77,03/06/18,1.20,1,358,june,2018
908360,Charming studio flat with terrace,4867040,Roberta E Simone,,Navile,445.178.601.776.815,1.133.759.672.827.780,Entire home/apt,55,2,73,16/06/18,1.12,1,285,june,2018
909385,Appartamento per soggiorni brevi,805148,Giuseppina,,Navile,44.520.542.641.751.600,11.320.672.799.262.400,Entire home/apt,46,3,2,10/10/13,0.03,1,361,june,2018
915905,Prestigious loft in central Bologna,4916370,Paola,,Santo Stefano,4.448.814.433.680.620,11.349.098.354.984.100,Entire home/apt,200,2,20,28/03/18,0.31,2,273,june,2018
924387,A peaceful oasis 1 center Bologna,4434674,Dorothée,,Navile,44.508.096.466.770.300,11.344.781.670.591.600,Private room,55,1,155,03/06/18,2.39,4,259,june,2018
926472,Room & Bath near fair district,3442402,Alfonso,,Navile,4.451.016.028.448.360,11.354.189.593.450.400,Private room,85,2,22,29/09/17,0.34,2,90,june,2018
935973,Little Cottage charme in Bologna!,5050571,Clara,,Santo Stefano,44.489.058.476.089.800,11.363.927.821.862.800,Entire home/apt,95,3,107,02/06/18,1.65,1,141,june,2018
942140,appartamento pieno centro storico,5095064,Licia,,Porto - Saragozza,4.449.700.804.746.690,11.332.482.381.081.600,Entire home/apt,75,2,8,28/03/18,0.12,5,365,june,2018
942150,Central loft roofs with terrace ,5095064,Licia,,Porto - Saragozza,4.449.539.843.665.490,11.331.689.334.967.600,Entire home/apt,120,2,21,20/03/18,0.32,5,361,june,2018
942256,Appartamento in una corte antica,5095064,Licia,,Porto - Saragozza,4.449.614.147.038.800,113.308.915.906.574,Entire home/apt,109,2,30,11/06/17,0.48,5,358,june,2018
944794,PrettyJewelAttic in Typical Village,3715410,Katia,,Borgo Panigale - Reno,4.451.513.095.048.350,11.284.409.442.067.200,Entire home/apt,40,2,121,25/06/18,1.89,1,265,june,2018
945126,Nice room. ,4821652,Gianfranco,,Santo Stefano,444.789.767.430.789,11.332.674.511.385.800,Private room,30,2,259,24/06/18,5.65,2,44,june,2018
952460,Apartment in the historical center,4928901,Anna E Elena,,Santo Stefano,4.448.694.279.658.080,11.348.839.363.089.300,Entire home/apt,70,2,111,19/06/18,1.74,1,168,june,2018
953017,AmaBologna B&B Double Room,374533,Ersi,,Porto - Saragozza,44.490.440.472.970.100,11.321.009.609.950.400,Private room,79,2,7,22/09/17,0.11,2,365,june,2018
961864,LARGE DOUBLE ROOM IN THE CENTER,705535,Valerio,,Porto - Saragozza,4.449.247.472.190.140,11.337.035.819.283.500,Private room,60,2,33,29/04/18,0.52,6,365,june,2018
967061,"""NEW""   Little Venice/Center BO",4664996,Sandra,,Santo Stefano,4.449.871.588.349.540,11.345.408.138.996.300,Entire home/apt,50,1,270,17/06/18,4.20,5,167,june,2018
978836,Appartamento dentro porta,1882258,Morena,,Porto - Saragozza,4.449.886.695.173.330,11.335.945.350.112.900,Entire home/apt,153,3,84,24/06/18,1.35,2,351,june,2018
978945,Triple room with private bathroom minimum 2 people,4747696,Lella,,Porto - Saragozza,4.449.093.944.548.160,11.331.924.118.924.700,Private room,45,1,11,05/02/18,0.50,4,350,june,2018
979026,TWIN ROOM WITH  PRIVATE BATHROOM,4747696,Lella,,Porto - Saragozza,44.491.345.610.220.600,11.332.675.133.007.800,Private room,45,1,3,24/03/18,0.64,4,344,june,2018
981083,Doppia o Matrimoniale con bagno ,3398944,Enzo,,Savena,4.447.116.083.420.410,11.378.467.006.541.000,Private room,120,1,3,21/03/17,0.08,2,365,june,2018
981727,I 4 GATTI Bologna Guesthouse x4,5234186,Filippo,,Porto - Saragozza,4.449.263.380.782.890,11.327.103.323.245.200,Private room,70,1,24,20/03/18,0.47,6,180,june,2018
990203,Cute and precious loft downtown ,5437253,Fabrizia,,Porto - Saragozza,4.450.086.340.310.420,11.340.974.617.688.600,Entire home/apt,67,1,250,18/06/18,3.89,2,358,june,2018
993645,Villa Benni An elegant mansion b&b,5458518,Marcella,,Porto - Saragozza,4.448.867.043.718.140,11.318.416.521.885.300,Private room,104,1,42,23/06/18,0.70,2,351,june,2018
998695,B&B near the Airport ,5488941,Benedetta,,Borgo Panigale - Reno,4.451.256.307.237.350,11.286.428.221.878.900,Private room,55,1,1,29/08/13,0.02,1,341,june,2018
1001947,Casa Dumas,5510279,Alessandro,,Santo Stefano,4.449.349.849.544.940,11.354.293.563.114.100,Entire home/apt,50,2,84,18/03/18,1.31,19,58,june,2018
1002365,FARM HOUSE with garden and parking,5512231,Federica,,Borgo Panigale - Reno,4.454.526.806.823.190,11.248.734.362.559.300,Entire home/apt,102,3,6,21/05/18,0.10,1,335,june,2018
1002614,Bologna large flat near Fair district,5513538,Salvo,,Porto - Saragozza,4.450.386.759.341.100,11.331.449.837.509.900,Entire home/apt,47,1,17,20/05/18,0.29,1,174,june,2018
1008937,Just like Montmartre in Italy,5549727,Thierry,,Santo Stefano,44.486.112.347.266.000,11.353.821.312.344.600,Entire home/apt,102,3,90,26/06/18,1.45,1,280,june,2018
1013831,A gourmet's cozy apt near the station (+garden),5577185,Bebe,,Navile,44.516.302.123.428.700,11.342.840.276.428.100,Entire home/apt,44,2,126,02/06/18,2.09,1,301,june,2018
1020738,Summer Terrace,5618464,Carlo,,Porto - Saragozza,44.501.657.790.601.200,11.322.068.336.888.500,Entire home/apt,40,2,9,08/05/18,0.14,1,83,june,2018
1022814,Camera Bolognese di Carlo Alberto,5631196,Carlo,,Porto - Saragozza,4.450.325.539.962.630,11.341.924.948.011.500,Private room,89,1,1,11/06/13,0.02,1,324,june,2018
1022914,A whole house and a walk downtown,5630894,Andrea,,Porto - Saragozza,4.449.625.150.116.710,11.320.056.698.890.900,Entire home/apt,46,2,56,01/11/16,0.90,1,149,june,2018
1023596,APT IN DOWNTOWN WITH A LOT OF GREEN,14234395,Nicola,,Porto - Saragozza,4.449.559.192.106.190,11.332.484.969.870.900,Entire home/apt,75,2,83,05/05/18,1.45,2,277,june,2018
1027489,Casa Munay Appartments,2845503,Simone,,San Donato - San Vitale,4.449.193.515.952.040,11.368.006.670.122.600,Entire home/apt,60,7,0,,,3,364,june,2018
1029853,Bologna Best Bed : feel at home,4259314,Nathalie,,Navile,44.515.039.230.051.400,11.340.177.052.806.300,Entire home/apt,67,3,137,15/06/18,2.15,1,71,june,2018
1034291,My lovely house - Bologna 4 people,5692389,Roberto,,Santo Stefano,44.481.512.452.104.900,11.365.834.927.681.700,Entire home/apt,80,5,2,17/03/15,0.04,1,179,june,2018
1076605,FAIR&FICO! ROOM&BREAKFAST From Dusk till Dawn,5923033,Matteo&Tomoko,,San Donato - San Vitale,445.007.240.688.962,11.370.806.760.456.700,Private room,34,2,66,27/05/18,1.06,1,310,june,2018
1078032,Modern loft-style flat in Bologna 2284,5056483,Bettina,,Navile,4.452.532.601.821.160,11.333.349.274.296.500,Entire home/apt,117,3,1,20/03/18,0.29,64,242,june,2018
1078372,Elegant 2bdr at via D'Azeglio 1150,5056483,Bettina,,Porto - Saragozza,444.895.652.066.319,11.338.882.907.025.800,Entire home/apt,168,3,3,15/07/17,0.08,64,240,june,2018
1093891,Bright&elegant attic in the heart of Bologna! 1471,5056483,Bettina,,Santo Stefano,44.499.857.393.532.800,11.351.588.948.893.300,Entire home/apt,127,3,1,04/10/16,0.05,64,203,june,2018
1105477,Private room in Bologna,2900560,Laura,,Borgo Panigale - Reno,4.449.736.399.774.640,11.293.909.571.569.800,Private room,28,1,7,28/02/18,0.12,1,333,june,2018
1105814,doppia o tripla a CASA VITTORIA B&B,834262,Vasco,,Borgo Panigale - Reno,4.451.081.836.198.400,11.274.517.201.873.600,Private room,32,1,0,,,4,364,june,2018
1116883,Room Airport,6129734,Manuel,,Borgo Panigale - Reno,4.452.355.047.548.540,11.278.801.942.726.700,Private room,37,10,182,05/10/17,2.97,1,180,june,2018
1142503,A touch of luxury.GLBT f/ndly wifi,6265596,Maurizio,,Porto - Saragozza,44.487.363.172.209.400,11.339.233.198.574.700,Entire home/apt,49,3,275,20/06/18,4.49,2,91,june,2018
1149912,Renting room in Bologna Airport,6129693,Manuel,,Borgo Panigale - Reno,4.451.977.755.731.380,11.275.880.418.697.000,Private room,26,10,134,01/10/17,2.16,1,330,june,2018
1153398,COZY STUDIO IN THE CITY CENTER!!!,6320833,Raffaella,,Santo Stefano,4.449.746.354.356.440,11.349.079.505.065.900,Entire home/apt,60,2,143,11/06/18,2.29,1,279,june,2018
1175984,Large / Central. Ideal for family,6435724,Angelo & Aurelia,,Santo Stefano,4.449.676.766.390.480,11.354.247.332.564.900,Entire home/apt,51,2,18,27/06/18,0.29,1,254,june,2018
1181594,lovely flat in Bologna city center,5936779,Laura,,Porto - Saragozza,4.449.783.695.081.940,11.339.272.441.307.500,Entire home/apt,65,2,319,05/06/18,5.14,1,306,june,2018
1189302,Piccola Venezia/ Center BO,4664996,Sandra,,Santo Stefano,4.449.924.787.263.470,11.345.838.025.335.300,Entire home/apt,50,1,179,27/05/18,3.12,5,301,june,2018
1196676,ELEGANT THREE-ROOM 82 sqm In the HEART OF THE CITY,6537760,Silvia,,Santo Stefano,44.491.591.464.745.900,11.356.078.162.356.800,Entire home/apt,210,3,11,26/06/18,0.19,4,345,june,2018
1199947,"""NEW "" Flat Aposa / Centro BO",4664996,Sandra,,Santo Stefano,4.449.745.683.563.190,11.345.645.739.672.200,Entire home/apt,60,2,23,01/06/18,0.43,5,235,june,2018
1207685,Cosy and lovely central attic!,5581314,Martina,,Porto - Saragozza,4.449.508.876.062.500,11.332.410.303.032.500,Private room,38,1,130,20/06/18,2.14,1,324,june,2018
1214730,Cozy room Wifi kitchen and pvt bath,1884566,Federico,,Santo Stefano,4.449.088.357.638.540,11.356.481.545.119.000,Private room,69,2,6,07/12/16,0.10,4,115,june,2018
1222983,In the heart and soul bologna,6670383,Mario,,Porto - Saragozza,4.449.866.870.513.630,1.133.770.830.694.940,Private room,58,1,6,23/03/16,0.11,3,365,june,2018
1228143,Comfortable flat in the city centre,6698997,Francesco,,Porto - Saragozza,4.449.480.431.407.430,11.330.221.107.698.400,Entire home/apt,70,2,69,10/06/18,1.13,1,323,june,2018
1228557,Single/double room in Bologna,4210797,Angela,,Navile,4.451.301.040.708.870,11.351.024.251.916.200,Private room,38,1,38,31/03/18,0.66,1,284,june,2018
1250727,In the heart and soul of Bologna,6670383,Mario,,Porto - Saragozza,44.499.513.049.246.300,1.133.786.060.942.140,Private room,58,1,19,27/03/18,0.33,3,365,june,2018
