id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,march,2019
32398919,Camera con vista,102704662,Claudio,,San Donato - San Vitale,4.449.068,1.139.215,Private room,35,1,1,03/03/19,1,1,173,march,2019
32399502,B&B Bilocale 1 Attico Galliera,243296305,Jonathan,,Porto - Saragozza,4.450.253,1.134.337,Entire home/apt,80,1,0,,,3,269,march,2019
32400079,B&B Monolocale 2 Attico Galliera,243296305,Jonathan,,Porto - Saragozza,4.450.166,1.134.308,Entire home/apt,65,1,0,,,3,236,march,2019
32400113,B&B monolocale 3 Attico Galliera,243296305,Jonathan,,Porto - Saragozza,4.450.246,1.134.327,Entire home/apt,65,1,1,07/03/19,1,3,238,march,2019
32404004,Casa Bella Skyline,152945951,28,,Santo Stefano,4.450.362,1.135.235,Entire home/apt,50,2,0,,,24,364,march,2019
32420732,Richard & Grace Studio,26594506,Daniela,,San Donato - San Vitale,445.066,1.135.888,Entire home/apt,170,1,0,,,1,44,march,2019
32420857,Cozy studio for 4 a/c wifi netflix,237793059,Tanja,,Santo Stefano,4.450.244,1.134.931,Entire home/apt,52,1,0,,,2,231,march,2019
32421086,Casa Bellombra a due passi dal centro,243490697,Michele,,Santo Stefano,4.448.105,1.133.909,Entire home/apt,119,2,0,,,1,81,march,2019
32426413,La Stanza dei Sognatori - BibliòRooms Guesthouse,15099478,Isabella,,Porto - Saragozza,4.449.673,1.133.914,Private room,60,1,1,03/03/19,1,5,237,march,2019
32436122,Versace's House - Abbadia four and nice,243615532,Mariantonietta,,Porto - Saragozza,4.449.729,1.133.483,Entire home/apt,50,1,2,03/03/19,2,1,167,march,2019
32436384,Tamb&b1,243640695,Michele E Luca,,Santo Stefano,444.866,1.135.965,Private room,40,1,0,,,2,262,march,2019
32437864,Casa Acquaderni ai piedi delle Due Torri,243654513,Leonardo,,Santo Stefano,4.449.527,1.134.582,Entire home/apt,64,2,1,05/03/19,1,1,145,march,2019
32442928,Camera con vista,75652665,Milena,,Borgo Panigale - Reno,4.449.191,112.898,Private room,25,4,0,,,1,19,march,2019
32457424,Realkasa Hygge Flat,228384114,Realkasa,,Porto - Saragozza,4.449.576,1.133.721,Entire home/apt,81,2,0,,,8,253,march,2019
32459476,Unione Bologna,12182373,Luca,,Santo Stefano,4.449.573,1.135.474,Entire home/apt,84,1,1,28/02/19,1,30,328,march,2019
32460257,Cosy Room,34577911,Peppe,,Porto - Saragozza,4.448.784,1.133.768,Private room,35,3,0,,,2,73,march,2019
32462500,Appartamento  Bologna,208532240,Lara,,Savena,4.446.608,113.715,Entire home/apt,80,3,1,06/03/19,1,1,85,march,2019
32464570,Realkasa Marconi Art,228384114,Realkasa,,Porto - Saragozza,444.968,1.133.594,Entire home/apt,81,2,0,,,8,243,march,2019
32471158,Frassinago33 lovely apartment in downtown Bologna,243951776,Massimo,,Porto - Saragozza,4.449.201,1.133.296,Entire home/apt,100,2,0,,,1,109,march,2019
32482141,RIVA HOME,244052201,Giancarlo,,Porto - Saragozza,444.978,1.133.169,Entire home/apt,90,2,0,,,1,262,march,2019
32482980,CAIROLI HOUSE,244057117,Nadia,,Porto - Saragozza,4.450.242,1.133.785,Private room,20,1,2,26/02/19,2,2,6,march,2019
32488385,Art Room,31574270,Gaetano,,Porto - Saragozza,4.450.006,1.134.104,Private room,60,1,1,20/02/19,1,1,72,march,2019
32488527,Confort e modernità immersi nella storia,244094485,Roberta,,Santo Stefano,4.449.578,113.484,Private room,120,2,0,,,2,0,march,2019
32490682,"Appartamento ""Relax Home""",27780872,Gianluca,,San Donato - San Vitale,4.449.558,1.137.988,Entire home/apt,200,3,0,,,2,6,march,2019
32497594,Tamb&b2,243640695,Michele E Luca,,Santo Stefano,4.448.434,1.136.146,Private room,40,1,0,,,2,262,march,2019
32508770,Confort e modernità immersi nella storia,244094485,Roberta,,Santo Stefano,4.449.653,1.134.959,Private room,120,3,0,,,2,50,march,2019
32512925,Modern 1br 80sqmt in Bologna centre 82742,5056483,Bettina,,Porto - Saragozza,4.449.854,1.133.641,Entire home/apt,149,3,0,,,64,66,march,2019
32519301,Bright Two Levels Loft,244349752,Rossella,,Porto - Saragozza,4.449.517,1.133.527,Entire home/apt,120,1,0,,,1,173,march,2019
32522933,Casa Caterina,244382266,Caterina,,Navile,4.452.732,1.136.492,Entire home/apt,50,1,0,,,1,154,march,2019
32525085,La Stanza della Rosa - BibliòRooms in centro,15099478,Isabella,,Porto - Saragozza,4.449.802,1.134.009,Private room,55,1,0,,,5,258,march,2019
32532735,2 stanze con bagno privato in comune,59716684,Marina,,Savena,4.446.583,1.137.197,Private room,90,3,0,,,3,83,march,2019
32535469,COZY quiet and CENTRAL Apartment. Fairtr,10666527,Alessandro,,Santo Stefano,4.449.171,1.135.543,Entire home/apt,330,2,0,,,2,205,march,2019
32537016,Modern 1bdr apartment residential area 82751,5056483,Bettina,,Navile,4.451.734,1.133.431,Entire home/apt,105,3,0,,,64,322,march,2019
32540529,La casa di Erica - Centrale e accogliente,62906553,Massimo,,Santo Stefano,4.448.515,1.134.841,Entire home/apt,70,3,0,,,1,23,march,2019
32541579,Camera matrimoniale con bagno privato,59716684,Marina,,Savena,4.446.534,1.137.272,Private room,60,2,0,,,3,87,march,2019
32542194,De' Fusari Bologna,12182373,Luca,,Porto - Saragozza,444.927,1.134.057,Entire home/apt,84,1,0,,,30,318,march,2019
32542243,M&G  HOUSE,244535915,M & G,,Borgo Panigale - Reno,4.450.798,1.122.945,Entire home/apt,100,1,0,,,1,357,march,2019
32543494,Beautiful double room in front of FIERA DISTRICT,244547429,Katerina,,San Donato - San Vitale,4.450.664,1.136.667,Private room,23,1,0,,,1,17,march,2019
32544899,Casa Casò Guest House,244558377,Alessia,,Santo Stefano,4.448.427,1.137.261,Entire home/apt,70,1,0,,,1,295,march,2019
32545580,Il nido rosa,244566437,Antonio,,Savena,4.447.756,1.137.715,Entire home/apt,49,3,0,,,1,81,march,2019
32547539,SessantaSei,33256169,Gianluca,,Santo Stefano,4.448.944,1.135.166,Entire home/apt,150,1,0,,,1,289,march,2019
32549672,Realkasa Marconi Complex,228384114,Realkasa,,Porto - Saragozza,4.449.562,1.133.744,Entire home/apt,179,2,0,,,8,239,march,2019
32558838,apartment in Santo Stefano,4696364,Andrea,,Santo Stefano,4.449.005,1.134.999,Entire home/apt,80,2,0,,,1,118,march,2019
32559814,Appartamento Due Sfingi by Holiplanet,35128982,Andrea,,Porto - Saragozza,4.449.693,1.134.242,Entire home/apt,150,1,0,,,8,99,march,2019
32564179,Luxury apt in historic centre w/private parking,112053545,Alberto,,Santo Stefano,4.448.882,113.416,Entire home/apt,90,2,0,,,1,163,march,2019
32566880,Casa Bella River- Piccola Venezia,152945951,28,,Santo Stefano,4.449.822,1.134.507,Entire home/apt,60,2,0,,,24,362,march,2019
32567772,EIO&BIA Residenze,61484689,Raffaele,,Santo Stefano,4.450.017,1.135.604,Entire home/apt,59,1,0,,,1,78,march,2019
32569032,Bologna ... e un Quarto  (vicino a Fiera & Fico),349435,Simonetta,,San Donato - San Vitale,445.309,1.142.051,Entire home/apt,50,1,1,03/03/19,1,1,320,march,2019
32580326,Indipendenza Sleep & Go,76696959,Andrea,,Santo Stefano,4.450.027,1.134.475,Private room,80,1,0,,,1,13,march,2019
32580331,BILOCALE CON PARCHEGGIO GRATUITO,10565373,Michela Borghetto,,San Donato - San Vitale,4.450.519,1.137.227,Entire home/apt,58,1,0,,,15,358,march,2019
32580644,A Nice Apartment in Bologna Center,244857447,Alex,,Santo Stefano,4.449.495,1.135.385,Entire home/apt,9,1,0,,,10,17,march,2019
32582865,Alyz Home Bolognina,79995398,Alyz,,Navile,4.454.081,1.135.549,Entire home/apt,40,1,0,,,1,32,march,2019
32582965,Interno 6,244874751,Alessandro,,Porto - Saragozza,4.449.747,1.133.287,Entire home/apt,80,2,1,03/03/19,1,1,345,march,2019
32583687,Stanza privata CENTRALISSIMA comoda per COSMOPROF,20837945,Nazanin,,Porto - Saragozza,4.450.096,1.134.164,Private room,130,1,0,,,2,21,march,2019
32585917,The OneHundred House Bologna,120426514,Francesco,,Porto - Saragozza,4.449.006,1.131.973,Entire home/apt,220,1,0,,,1,3,march,2019
32586617,Fiore di Lillà,242254082,Francesca,,Navile,445.105,1.134.366,Private room,60,1,0,,,3,275,march,2019
32588129,Mughetto,242254082,Francesca,,Navile,4.451.072,1.134.351,Private room,60,1,0,,,3,274,march,2019
32589574,Nr.2 PRIVATE ROOMS. 20 min to FAIRTRADE,160150078,Ermias,,Savena,4.445.875,1.136.944,Private room,150,4,0,,,1,179,march,2019
32598719,Frank5 Apartment station/center,244850838,Carlo,,Navile,4.450.886,113.502,Private room,100,1,0,,,2,168,march,2019
32600172,sweet home bologna ground zero,58000060,Raffaella,,Porto - Saragozza,444.964,113.202,Entire home/apt,55,2,0,,,3,90,march,2019
32602065,Vintage Artist House near Bologna City Center,9379068,Maria Grazia,,Santo Stefano,444.809,1.136.739,Entire home/apt,70,2,0,,,1,39,march,2019
32603151,QUIET FLAT JUST OUTSIDE LIMITED TRAFFIC ZONE,59666499,Valerio,,Santo Stefano,4.448.071,1.137.387,Entire home/apt,129,2,0,,,2,3,march,2019
32605830,Casa di Cicci,245101651,Paola Cristina,,Navile,4.451.327,1.134.649,Private room,60,1,0,,,1,124,march,2019
32606246,SAN CARLO HOLIDAY HOUSE   BOLOGNA CENTRO,245104010,Stefano,,Porto - Saragozza,4.450.018,11.341,Entire home/apt,90,2,0,,,1,119,march,2019
32606254,La Stanza di Alice - BibliòRooms Guesthouse,15099478,Isabella,,Porto - Saragozza,444.979,11.34,Private room,52,1,1,03/03/19,1,5,243,march,2019
32607058,Temporary House Oberdan: Lovely Flat,30584188,Marco,,Santo Stefano,4.449.433,1.134.609,Entire home/apt,90,2,0,,,5,260,march,2019
32607875,Stanza posizione strategica/room in good location,133585439,Alessia,,San Donato - San Vitale,4.449.741,1.136.362,Private room,80,1,0,,,1,11,march,2019
32613712,Casa Zagni suite 1,105547654,Andrea,,Porto - Saragozza,4.450.231,1.133.782,Entire home/apt,77,1,1,03/03/19,1,3,292,march,2019
32622212,"UGO BASSI APARTMENTS - Appartamento ""Garisenda""",137475943,Crea,,Porto - Saragozza,4.449.618,1.133.821,Entire home/apt,90,1,0,,,5,315,march,2019
32624129,Stanza privata in Porta Saragozza,78555031,Giulia,,Porto - Saragozza,4.448.962,1.132.654,Private room,50,1,2,04/03/19,2,1,299,march,2019
32626347,A Nice Room In The City Center Of Bologna,244857447,Alex,,Santo Stefano,4.449.461,1.135.501,Private room,9,1,0,,,10,8,march,2019
32630403,A Cozy Room In The City Center Of Bologna,244857447,Alex,,Santo Stefano,4.449.461,113.533,Shared room,9,1,1,04/03/19,1,10,10,march,2019
32631510,A Luxury Apartment In Front Of The Bologna Fair,244857447,Alex,,San Donato - San Vitale,44.506,1.136.935,Entire home/apt,9,1,0,,,10,9,march,2019
32632041,NEW Mirasole Apartment! x4,132464778,Welcome To Bologna!,,Santo Stefano,4.448.665,1.134.287,Entire home/apt,70,2,0,,,39,344,march,2019
32639362,B&B Selvarossa - Standard Double room,86552647,Riccardo,,Savena,4.446.356,1.137.943,Private room,42,1,0,,,3,290,march,2019
32639557,Casa Zagni suite 3,105547654,Andrea,,Porto - Saragozza,4.450.165,1.133.787,Entire home/apt,77,1,0,,,3,290,march,2019
32639727,Castelmerlo Appartamento - Laterale Massarenti,245397294,Carlo,,San Donato - San Vitale,4.449.307,1.137.798,Entire home/apt,65,1,0,,,1,356,march,2019
32651804,Nice 2bdr apartment near Bologna Fair 82795,5056483,Bettina,,San Donato - San Vitale,4.449.865,1.136.903,Entire home/apt,140,3,0,,,64,252,march,2019
32653091,Appartamento a 2 min. dalla Stazione Centrale,245514064,Arianna,,Navile,4.450.904,1.134.305,Entire home/apt,46,1,1,04/03/19,1,1,295,march,2019
32653403,LAST MINUTE COSMOPROF,41535572,Luciano,,San Donato - San Vitale,4.448.503,1.137.329,Private room,42,1,0,,,5,365,march,2019
32663966,Ca' dei Sani B&B,245581280,Silvia Lucia Luisa,,Santo Stefano,4.442.621,1.130.335,Private room,235,1,0,,,1,331,march,2019
32666902,La Stanza dell’Haiku - BibliòRooms Guesthouse,15099478,Isabella,,Porto - Saragozza,4.449.636,1.133.995,Private room,56,1,0,,,5,63,march,2019
32669019,Casa Zagni Suite 4,105547654,Andrea,,Porto - Saragozza,4.450.257,1.133.828,Entire home/apt,77,1,0,,,3,293,march,2019
32669182,Ab&b apartment in Bologna. Cozy comfy and smart.,55025764,Annabella,,Santo Stefano,444.895,1.135.373,Entire home/apt,100,1,0,,,2,350,march,2019
32678900,Realkasa Sant'Orsola Flat,228384114,Realkasa,,Santo Stefano,4.448.625,1.136.549,Entire home/apt,79,2,0,,,8,27,march,2019
32680507,B&B Selvarossa - Deluxe Double Room,86552647,Riccardo,,Savena,4.446.583,1.137.783,Private room,44,1,0,,,3,317,march,2019
32682650,B&B La Nuvola,245738778,Riccardo,,San Donato - San Vitale,4.448.675,1.136.761,Private room,50,2,0,,,3,71,march,2019
32683218,Maria Mascarella,245747607,Maria,,Navile,4.450.467,1.135.393,Private room,39,1,0,,,1,345,march,2019
32691949,Bonvicini Apartment,245810737,Agata Monika,,Navile,445.198,1.135.788,Entire home/apt,70,1,0,,,1,164,march,2019
32691963,Borgo San Pietro Studio centrale e vicino stazione,245812331,Angela,,Santo Stefano,4.449.913,1.134.918,Entire home/apt,59,2,1,04/03/19,1,1,346,march,2019
32704561,Casa Berti,103342015,Francesco,,San Donato - San Vitale,4.450.669,1.137.214,Entire home/apt,400,4,0,,,1,15,march,2019
32708025,The Italian Bear: Villa dedicata all'orso bruno,58033139,Francesca,,Navile,445.311,1.136.732,Entire home/apt,80,1,0,,,1,179,march,2019
32710581,A Casa di Giancarla,138573377,Marzia,,Borgo Panigale - Reno,4.449.079,1.129.859,Entire home/apt,53,1,0,,,1,258,march,2019
32712947,The Flat of the Two Towers! Vicolo Mandria x3,132464778,Welcome To Bologna!,,Santo Stefano,4.449.624,113.452,Entire home/apt,50,2,0,,,39,268,march,2019
32717303,CÁ MACA,11847810,Ale,,Savena,4.447.215,1.138.548,Entire home/apt,60,2,0,,,1,169,march,2019
32719251,Bologna family house,246025905,Rosaria,,Navile,4.454.318,1.135.828,Entire home/apt,290,2,0,,,1,6,march,2019
32731120,Garden Loft,205018151,Franco,,Santo Stefano,4.449.903,113.491,Entire home/apt,70,1,0,,,7,231,march,2019
32731202,Studio Grabinski,49840893,Alessandra,,Porto - Saragozza,4.449.755,1.133.941,Entire home/apt,60,2,0,,,2,154,march,2019
32731284,Fiera Bologna,12182373,Luca,,Navile,4.450.994,1.134.717,Entire home/apt,410,4,0,,,30,8,march,2019
32732713,Ideal Monolocale/a 2 passi dalla FieraBologna,246141260,Ivan,,Navile,4.451.099,1.135.558,Entire home/apt,70,2,0,,,1,121,march,2019
32733275,Fontana del Nettuno Apartment! Piazza Maggiore x4,132464778,Welcome To Bologna!,,Santo Stefano,4.449.329,1.134.599,Entire home/apt,60,2,0,,,39,302,march,2019
32733671,app. 88mq 2 camere matrimoniali e giardino privato,142589263,Carla,,Borgo Panigale - Reno,445.009,1.129.691,Entire home/apt,150,2,2,05/03/19,2,1,360,march,2019
32744593,Galluzzi Suite in the heart of the city,246238258,Maria Chiara,,Porto - Saragozza,4.449.135,1.134.146,Entire home/apt,75,2,0,,,1,358,march,2019
32744929,Camera doppia/tripla con bagno ad uso esclusivo,3182649,Anna,,Borgo Panigale - Reno,4.451.804,1.129.772,Private room,50,1,0,,,3,78,march,2019
32745999,Frank 5 Apartment station/center,244850838,Carlo,,Navile,445.074,1.135.002,Private room,80,1,0,,,2,167,march,2019
32752101,Family Atmosphere,174941279,Maurizio,,San Donato - San Vitale,4.449.843,1.136.088,Private room,45,1,0,,,2,79,march,2019
