id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,name,last_modified,latitude,longitude,location,
10197128,1179,19620331,Private room,,Bologna,,Porto - Saragozza,1,,2,1,,56,,Stanza in mansarda caratteristica,2017-04-30 22:55:23.040037,44.488564,11.320837,0101000020E610000089B14CBF44A426406000E143893E4640,
10281857,1179,52636824,Private room,,Bologna,,Santo Stefano,0,,2,1,,45,,Stanza Privata Castiglione,2017-04-30 22:55:23.043302,44.489098,11.347206,0101000020E610000030F31DFCC4B12640FE4465C39A3E4640,
13627537,1179,75897669,Private room,,Bologna,,Porto - Saragozza,1,,1,1,,45,,Camera Singola FERRARI,2017-04-30 22:55:23.046352,44.502415,11.308775,0101000020E610000012A5BDC1179E26408A027D224F404640,
10327911,1179,30830702,Private room,,Bologna,,Porto - Saragozza,0,,1,1,,43,,Single Room with Nice View,2017-04-30 22:55:23.053856,44.496448,11.34118,0101000020E61000003B191C25AFAE26401215AA9B8B3F4640,
13890873,1179,22324202,Private room,,Bologna,,Santo Stefano,0,,2,1,,56,,centralissima con bagno,2017-04-30 22:55:23.070942,44.493482,11.342503,0101000020E610000054909F8D5CAF264014950D6B2A3F4640,
18041093,1179,123395630,Private room,,Bologna,,Santo Stefano,1,,2,1,,47,,Ad Domus Camera A Castello,2017-04-30 22:55:23.074017,44.499382,11.348398,0101000020E6100000CEFBFF3861B22640041BD7BFEB3F4640,
18329613,1179,60650886,Private room,,Bologna,,Santo Stefano,0,,2,1,,56,,Camera doppia in centro a Bologna,2017-04-30 22:55:23.081846,44.487682,11.347891,0101000020E61000003E25E7C41EB22640876C205D6C3E4640,
13182957,1179,3737547,Private room,,Bologna,,San Donato - San Vitale,0,,2,1,,56,,Appartamento tranquillo vicinissimo al centro,2017-04-30 22:55:23.084313,44.502939,11.368704,0101000020E61000000BCF4BC5C6BC264004711E4E60404640,
16940659,1179,99194205,Private room,,Bologna,,Navile,0,,2,1,,50,,ABITAROOM Fume' Room,2017-04-30 22:55:24.493549,44.508055,11.340038,0101000020E610000064CBF27519AE2640DEC83CF207414640,
15174672,1179,96307323,Private room,,Bologna,,San Donato - San Vitale,1,,1,1,,43,,Stanza tranquilla fiera centro,2017-04-30 22:55:24.498402,44.503372,11.37129,0101000020E6100000E7A90EB919BE26406EDC627E6E404640,
16940402,1179,99194205,Private room,,Bologna,,Navile,0,,2,1,,62,,ABITAROOM Green Room,2017-04-30 22:55:24.500764,44.508714,11.340727,0101000020E610000077BAF3C473AE26403882548A1D414640,
18236783,1179,125983233,Private room,,Bologna,,Navile,0,,2,1,,61,,HOME SWEET HOME room 2,2017-04-30 22:55:24.507211,44.511746,11.349076,0101000020E610000012A3E716BAB22640EEED96E480414640,
4231365,1179,21802541,Private room,,Bologna,,San Donato - San Vitale,0,,2,1,,45,,Camera con due letti singoli,2017-04-30 22:55:24.511323,44.505449,11.379695,0101000020E6100000D1E80E6267C22640E065868DB2404640,
11082567,1179,6667767,Private room,,Bologna,,Porto - Saragozza,2,,2,1,,67,,Private room in the city center,2017-04-30 22:56:48.779803,44.494359,11.33395,0101000020E610000097FF907EFBAA2640DCBDDC27473F4640,
12704192,1179,68825925,Private room,,Bologna,,Santo Stefano,1,,2,1,,67,,Stanza Matrimoniale B&B San Vitale,2017-04-30 22:56:48.790899,44.492565,11.356135,0101000020E610000003ECA35357B62640BE13B35E0C3F4640,
16730040,1179,98374958,Private room,,Bologna,,Porto - Saragozza,0,,2,1,,78,,B&B la Piazzetta della Pioggia,2017-04-30 22:56:48.794121,44.498237,11.342474,0101000020E6100000EA758BC058AF26401E54E23AC63F4640,
3557243,1179,14159056,Private room,,Bologna,,Santo Stefano,2,,2,1,,72,,Le Stanze del Carro - Marco Polo,2017-04-30 22:56:48.797342,44.496623,11.347653,0101000020E61000006BB6F292FFB1264080B8AB57913F4640,
4088802,1179,14835546,Private room,,Bologna,,Porto - Saragozza,1,,2,1,,78,,Il Benvenuto B&B-Room Il Grimald ,2017-04-30 22:56:48.807463,44.498934,11.332976,0101000020E6100000AFB48CD47BAA2640656EBE11DD3F4640,
11562333,1179,61070910,Private room,,Bologna,,Porto - Saragozza,1,,2,1,,78,,Camera Arancio,2017-04-30 22:56:50.288396,44.497478,11.333826,0101000020E6100000E71BD13DEBAA2640603DEE5BAD3F4640,
1007486,1179,5512231,Private room,,Bologna,,Borgo Panigale - Reno,1,,7,1,,78,,B&B VIA PUNTA 8: 5 min from Airport,2017-04-30 22:56:50.311966,44.54493,11.249091,0101000020E6100000B47405DB887F2640FD4D2844C0454640,
4552498,1179,13609827,Private room,,Bologna,,Savena,2,,2,1,,67,,B&B CASA NORMA (doppia),2017-04-30 22:56:50.324071,44.471633,11.377991,0101000020E61000005B5D4E0988C12640705B5B785E3C4640,
2581354,1179,12899123,Private room,,Bologna,,San Donato - San Vitale,2,,2,1,,67,,stanza 1/2 zona fiera,2017-04-30 22:56:51.814692,44.510644,11.369412,0101000020E6100000FA7FD59123BD264006F357C85C414640,
6713361,1179,35143063,Private room,,Bologna,,Porto - Saragozza,0,,2,1,,75,,Large bright room in the center,2017-04-30 22:56:51.822450,44.493231,11.334801,0101000020E6100000115663096BAB2640CB2F8331223F4640,
14904113,1179,312423,Private room,,Bologna,,Santo Stefano,0,,1,1,,72,,Room in Bologna - a haven of peace downtown,2017-04-30 22:56:51.825449,44.494959,11.347944,0101000020E6100000C9AD49B725B2264031EE06D15A3F4640,
4144075,1179,14400446,Private room,,Bologna,,Navile,2,,2,1,,67,,Modern Loft,2017-04-30 22:56:51.827909,44.520418,11.351689,0101000020E6100000D4B9A29410B42640F71F990E9D424640,
2733061,1179,6718787,Private room,,Bologna,,San Donato - San Vitale,1,,1,1,,66,,Una stanza in loft con bella vista.,2017-04-30 22:56:51.832244,44.504829,11.354993,0101000020E61000002C9E7AA4C1B526404489963C9E404640,
17671967,1179,62870413,Private room,,Bologna,,Porto - Saragozza,2,,2,1,,90,,Stanza matrimoniale privata,2017-04-30 22:56:54.197442,44.507462,11.330555,0101000020E6100000FE0E45813EA926403BFBCA83F4404640,
17833917,1179,106300437,Private room,,Bologna,,Navile,0,,1,1,,98,,"single room WiFi near fair, airport & rail station",2017-04-30 22:56:54.202378,44.517499,11.351371,0101000020E6100000908653E6E6B326403A5B40683D424640,
16922307,1179,99194205,Private room,,Bologna,,Navile,1,,2,1,,90,,ABITAROOM Moro Room,2017-04-30 22:56:54.205041,44.507506,11.339541,0101000020E6100000624D6551D8AD26400B43E4F4F5404640,
11703368,1179,62209711,Private room,,Bologna,,Navile,1,,1,1,,101,,accogliente camera posizione strategica,2017-04-30 22:56:54.210175,44.51465,11.342118,0101000020E6100000F0BE2A172AAF264076711B0DE0414640,
13626956,1179,4738194,Private room,,Bologna,,Porto - Saragozza,2,,2,1,,84,,Cosy room in the heart of Bologna,2017-04-30 22:56:54.215807,44.497955,11.332169,0101000020E6100000747D1F0E12AA264099F04BFDBC3F4640,
17757928,1179,9865279,Private room,,Bologna,,Porto - Saragozza,0,,2,2,,88,,Le camere di Elena al pratello,2017-04-30 22:56:54.218509,44.495155,11.330891,0101000020E6100000DB148F8B6AA92640B6B9313D613F4640,
17263374,1179,9472222,Private room,,Bologna,,Santo Stefano,2,,2,1,,101,,Stanza privata in nuovo loft di design in centro,2017-04-30 22:56:54.220733,44.484931,11.351391,0101000020E6100000AC376A85E9B3264086E81038123E4640,
16425979,1179,3140219,Private room,,Bologna,,Santo Stefano,0,,2,1,,101,,Liberty,2017-04-30 22:56:55.681370,44.483665,11.337442,0101000020E6100000FA97A432C5AC2640249C16BCE83D4640,
16398430,1179,38086009,Private room,,Bologna,,Navile,0,,4,2,,101,,2 Double Rooms + Private Bathroom,2017-04-30 22:56:55.688853,44.514025,11.351967,0101000020E6100000DF8AC40435B42640C7293A92CB414640,
17166115,1179,23776117,Private room,,Bologna,,Navile,2,,2,1,,101,,Private room nearby Central Station,2017-04-30 22:56:55.692201,44.510479,11.347708,0101000020E61000007A1D71C806B22640BB25396057414640,
17010177,1179,37476334,Private room,,Bologna,,Porto - Saragozza,1,,4,1,,90,,B&B Second Floor Suite Familiare Queen,2017-04-30 22:56:55.698067,44.502412,11.344289,0101000020E6100000BEBED6A546B02640198F52094F404640,
17489870,1179,118498739,Private room,,Bologna,,San Donato - San Vitale,2,,4,1,,90,,Appartamento Fiera,2017-04-30 22:56:55.702215,44.50753,11.36577,0101000020E610000041B7973446BB264094DE37BEF6404640,
16331848,1179,106908936,Private room,,Bologna,,Savena,0,,3,1,,101,,BED & COOKING STEFANIA,2017-04-30 22:56:55.704448,44.480654,11.384308,0101000020E6100000AE2EA704C4C426408658FD11863D4640,
12352770,1179,2283713,Private room,,Bologna,,Santo Stefano,2,,2,1,,101,,La stanza nella casa verde,2017-04-30 22:56:55.706662,44.491412,11.354739,0101000020E6100000433BA759A0B52640546EA296E63E4640,
17632832,1179,77928714,Private room,,Bologna,,Borgo Panigale - Reno,1,,4,1,,96,,Bilocale Super Confort vicinissimo al centro,2017-04-30 22:56:55.709477,44.506342,11.29508,0101000020E61000004968CBB914972640AD4B8DD0CF404640,
17526239,1179,1116679,Private room,,Bologna,,Santo Stefano,1,,2,1,,96,,Bedroom with a view in the Charming Penthouse,2017-04-30 22:56:55.711686,44.492997,11.344999,0101000020E61000002F4E7CB5A3B02640580394861A3F4640,
12006779,1179,26012538,Private room,,Bologna,,Santo Stefano,2,,4,1,,84,,*B&B* Camera famigliare per 4-5 pers+bagno privato,2017-04-30 22:56:55.715854,44.490048,11.347739,0101000020E61000006616A1D80AB2264030BC92E4B93E4640,
16690979,1179,9472222,Private room,,Bologna,,Santo Stefano,2,,2,1,,90,,Camera privata in loft di design in centro,2017-04-30 22:56:57.205931,44.487043,11.352977,0101000020E6100000FA7ABE66B9B42640745FCE6C573E4640,
7044491,1179,2439904,Private room,,Bologna,,San Donato - San Vitale,1,,2,1,,90,,Al Terrazzino B&B,2017-04-30 22:56:57.209932,44.493393,11.366375,0101000020E6100000DD24068195BB2640A4897780273F4640,
17991983,1179,11146528,Private room,,Bologna,,Santo Stefano,0,,2,1,,84,,Magia in città,2017-04-30 22:56:57.221818,44.50276,11.345022,0101000020E610000010CD3CB9A6B0264055DE8E705A404640,
17082173,1179,108009910,Private room,,Bologna,,Navile,0,,2,1,,101,,Wellbeing in Bologna 5,2017-04-30 22:56:57.225611,44.51071,11.351112,0101000020E61000006077BAF3C4B32640BEDEFDF15E414640,
17699618,1179,9865279,Private room,,Bologna,,Porto - Saragozza,0,,2,2,,88,,Centralissima matrimoniale con bagno al pratello,2017-04-30 22:56:57.232319,44.495301,11.330472,0101000020E6100000C87C40A033A926408A56EE05663F4640,
14667909,1179,10154045,Private room,,Bologna,,Santo Stefano,1,,1,1,,84,,Room in luxury apartment in the center,2017-04-30 22:56:57.242916,44.494353,11.348337,0101000020E610000038F92D3A59B22640F9D687F5463F4640,
4250743,1179,21776490,Private room,,Bologna,,Borgo Panigale - Reno,0,,3,1,,90,,Comodo B&B in villa con giardino ,2017-04-30 22:56:57.248397,44.493222,11.300578,0101000020E61000004FCB0F5CE599264078D503E6213F4640,
17081506,1179,108009910,Private room,,Bologna,,Navile,0,,2,1,,101,,Wellbeing in Bologna 3,2017-04-30 22:56:58.386192,44.511905,11.350841,0101000020E61000001F317A6EA1B3264056D4601A86414640,
11739089,1179,61070910,Private room,,Bologna,,Porto - Saragozza,1,,2,1,,90,,Camera Verde,2017-04-30 22:56:58.389043,44.497442,11.334435,0101000020E6100000884677103BAB264013D4F02DAC3F4640,
670725,1179,3398944,Private room,,Bologna,,Savena,1,,1,1,,84,,Camera singola e bagno accogliente ,2017-04-30 22:56:58.392100,44.469878,11.376728,0101000020E610000098F90E7EE2C02640118E59F6243C4640,
3803583,1179,4501381,Private room,,Bologna,,San Donato - San Vitale,2,,2,1,,96,,Suite Romantica con letto tondo,2017-04-30 22:56:58.395042,44.500074,11.357566,0101000020E6100000B55208E412B726403ACAC16C02404640,
17765496,1179,1116679,Private room,,Bologna,,Santo Stefano,0,,2,1,,84,,Blue Turkish Bedroom with a view,2017-04-30 22:56:58.400044,44.493,11.347093,0101000020E61000004F57772CB6B12640C976BE9F1A3F4640,
15177480,1179,21778503,Private room,,Bologna,,Santo Stefano,0,,2,1,,90,,Bed abd breakfast Scaletta D' Oro,2017-04-30 22:56:58.404336,44.4823,11.361507,0101000020E6100000D68C0C7217B926402F6EA301BC3D4640,
10766264,1179,2439904,Private room,,Bologna,,San Donato - San Vitale,0,,2,1,,90,,Al Terrazzino B&B - Edera - Sant’Orsola,2017-04-30 22:56:58.408347,44.492148,11.365342,0101000020E6100000E1B54B1B0EBB26405A65A6B4FE3E4640,
15131619,1179,10154045,Private room,,Bologna,,Santo Stefano,1,,2,1,,90,,Private Room in the center,2017-04-30 22:56:58.411236,44.494148,11.348263,0101000020E61000004ED026874FB2264021B1DD3D403F4640,
15474049,1179,6664958,Private room,,Bologna,,Porto - Saragozza,2,,2,1,,84,,Camera con Bagno Privato in centro/Stazione/MamBo,2017-04-30 22:56:58.413621,44.502404,11.336732,0101000020E61000008908FF2268AC264096B036C64E404640,
17011112,1179,37476334,Private room,,Bologna,,Porto - Saragozza,0,,2,1,,90,,B&B Second Floor Matrimoniale Deluxe,2017-04-30 22:56:58.418261,44.503116,11.343615,0101000020E610000080D4264EEEAF2640130CE71A66404640,
2295576,1179,11146528,Private room,,Bologna,,Porto - Saragozza,0,,2,1,,96,,les chambres de Amelie,2017-04-30 22:56:58.420344,44.504714,11.342641,0101000020E6100000988922A46EAF2640ABEAE5779A404640,
16462504,1179,108009910,Private room,,Bologna,,Navile,0,,2,1,,101,,Wellbeing in Bologna 1,2017-04-30 22:56:58.423222,44.511976,11.351198,0101000020E61000005AD76839D0B326401F2BF86D88414640,
12526065,1179,21778503,Private room,,Bologna,,Santo Stefano,0,,2,1,,90,,Camera doppia con bagno privato,2017-04-30 22:56:58.425763,44.480729,11.361548,0101000020E610000051DEC7D11CB92640909E2287883D4640,
12752747,1179,69365777,Private room,,Bologna,,Porto - Saragozza,0,,2,1,,96,,Camera confortevole in appartamento,2017-04-30 22:56:58.428220,44.501032,11.321775,0101000020E61000003F575BB1BFA42640EF1F0BD121404640,
11711144,1179,61070910,Private room,,Bologna,,Porto - Saragozza,0,,2,1,,90,,Camera Blu,2017-04-30 22:56:58.431042,44.49752,11.333586,0101000020E610000092CEC0C8CBAA26408F8D40BCAE3F4640,
1022814,1179,5631196,Private room,,Bologna,,Porto - Saragozza,1,,3,1,,100,,Camera Bolognese di Carlo Alberto,2017-04-30 22:56:58.433447,44.503255,11.341925,0101000020E61000009E5E29CB10AF26403546EBA86A404640,
16866484,1179,112362371,Private room,,Bologna,,Santo Stefano,1,,2,1,,117,,Suite con vista,2017-04-30 22:57:00.539359,44.486595,11.337808,0101000020E610000083A7902BF5AC2640D5B2B5BE483E4640,
17349990,1179,102737430,Private room,,Bologna,,San Donato - San Vitale,2,,3,1,,112,,R&B Nettuno 29 #1 near to Bologna Fiere and Centre,2017-04-30 22:57:00.542149,44.505725,11.357883,0101000020E6100000B796C9703CB7264082E2C798BB404640,
1591230,1179,7441756,Private room,,Bologna,,Porto - Saragozza,0,,3,1,,112,,"Camera con Gran Vista, 500mt da P.zza Maggiore",2017-04-30 22:57:00.544917,44.497155,11.337254,0101000020E6100000EFE3688EACAC26407D0569C6A23F4640,
17746396,1179,26152271,Private room,,Bologna,,Borgo Panigale - Reno,0,,1,1,,112,,Stanza comoda e luminosa a 15 minuti dal centro,2017-04-30 22:57:00.547758,44.50869,11.303289,0101000020E61000001C7920B2489B2640B0E600C11C414640,
14813878,1179,92492651,Private room,,Bologna,,Santo Stefano,1,,2,1,,112,,"Di Mezzo Room , in Piazza Santo Stefano",2017-04-30 22:57:00.549874,44.492366,11.347086,0101000020E610000085CC9541B5B12640C7D45DD9053F4640,
17715122,1179,19239096,Private room,,Bologna,,San Donato - San Vitale,2,,2,1,,124,,Doppia con bagno privato per fiera,2017-04-30 22:57:00.552145,44.503471,11.370569,0101000020E6100000A6D24F38BBBD264001BEDBBC71404640,
18032561,1179,122793497,Private room,,Bologna,,Porto - Saragozza,0,,2,1,,124,,BLQ LA SANTA BED AND BREAKFAST,2017-04-30 22:57:00.554667,44.49632,11.333647,0101000020E610000028D192C7D3AA2640E42CEC69873F4640,
17749447,1179,21536379,Private room,,Bologna,,Borgo Panigale - Reno,0,,2,1,,112,,...11 minuti dalla fiera...,2017-04-30 22:57:00.557147,44.519515,11.293409,0101000020E610000042B456B4399626400664AF777F424640,
15407603,1179,43360577,Private room,,Bologna,,Santo Stefano,0,,3,1,,112,,"""Zante"" Stanza tripla (bagno in comune)",2017-04-30 22:57:00.563521,44.480207,11.336912,0101000020E61000008942CBBA7FAC2640B727486C773D4640,
15082784,1179,76300457,Private room,,Bologna,,Borgo Panigale - Reno,0,,3,1,,112,,Camera privata da Mimma&Rosa,2017-04-30 22:57:00.569095,44.50992,11.29795,0101000020E6100000B8AF03E78C982640C5C9FD0E45414640,
16112060,1179,26012538,Private room,,Bologna,,Porto - Saragozza,0,,4,1,,112,,STANZA FAMILIARE nell'appartamento,2017-04-30 22:57:00.571963,44.498736,11.329876,0101000020E61000007978CF81E5A826403FABCC94D63F4640,
17342586,1179,102737430,Private room,,Bologna,,San Donato - San Vitale,2,,3,1,,112,,R&B Nettuno 29 #2 near to Bologna Fiere and Centre,2017-04-30 22:57:00.574618,44.50611,11.357746,0101000020E6100000B58CD47B2AB72640DB166536C8404640,
13538201,1179,74953383,Private room,,Bologna,,Navile,0,,4,1,,112,,camera quadrupla con bagno privato a Bologna,2017-04-30 22:57:00.579755,44.513911,11.349623,0101000020E6100000DBDB2DC901B32640FF06EDD5C7414640,
13845181,1179,46570833,Private room,,Bologna,,Santo Stefano,0,,1,1,,28,,Camera singola a Bologna,2017-04-30 22:54:33.117772,44.475643,11.369142,0101000020E6100000FA28232E00BD264021C9ACDEE13C4640,
4965556,1179,25597050,Private room,,Bologna,,Santo Stefano,0,,1,1,,23,,,2017-04-30 22:54:36.275292,44.487303,11.361832,0101000020E6100000E44A3D0B42B92640101FD8F15F3E4640,
15737419,1179,101690840,Private room,,Bologna,,Santo Stefano,1,,1,1,,29,,Stanza singola san vitale Bologna,2017-04-30 22:54:40.822240,44.493725,11.356896,0101000020E61000007D259012BBB62640DA1B7C61323F4640,
8238912,1179,9991770,Private room,,Bologna,,Santo Stefano,0,,1,1,,32,,Stanza gialla con vista,2017-04-30 22:54:51.371758,44.465538,11.352102,0101000020E61000005FB69DB646B42640CB85CABF963B4640,
17229927,1179,116050146,Private room,,Bologna,,Santo Stefano,0,,2,1,,34,,Camera a Bologna,2017-04-30 22:54:56.518763,44.473602,11.371111,0101000020E6100000295FD04202BE2640FCA886FD9E3C4640,
9379999,1179,48645795,Private room,,Bologna,,Savena,0,,1,1,,39,,acogliente apartamento zona verde,2017-04-30 22:54:57.854771,44.47178,11.364764,0101000020E61000002B84D558C2BA264015747B49633C4640,
17075590,1179,37871540,Private room,,Bologna,,Borgo Panigale - Reno,1,,2,1,,39,,Casa Signorini,2017-04-30 22:55:05.337922,44.506296,11.293516,0101000020E61000009AB4A9BA479626403D0CAD4ECE404640,
18445573,1179,125983233,Private room,,Bologna,,Navile,0,,3,1,,45,,Home sweet home room 1,2017-04-30 22:55:18.958692,44.510464,11.350721,0101000020E6100000740AF2B391B3264086E464E256414640,
17732489,1179,21377151,Private room,,Bologna,,Navile,0,,2,1,,56,,stanza confortevole vicinissimo a fiera e stazione,2017-04-30 22:55:31.477029,44.522961,11.348693,0101000020E610000032B08EE387B22640AF0AD462F0424640,
16752922,1179,100652157,Private room,,Bologna,,Porto - Saragozza,1,,2,1,,56,,Mirabilia Affittacamere Golden,2017-04-30 22:55:31.489216,44.501254,11.323605,0101000020E6100000E8A4F78DAFA526409E7E501729404640,
17405011,1179,5967145,Private room,,Bologna,,Santo Stefano,1,,2,1,,45,,Private Room in the heart of Bologna,2017-04-30 22:55:31.492921,44.49695,11.346804,0101000020E6100000753E3C4B90B12640A4DFBE0E9C3F4640,
17988243,1179,49165131,Private room,,Bologna,,Santo Stefano,0,,2,1,,43,,Special room in the heart of the city,2017-04-30 22:55:31.496676,44.488586,11.341603,0101000020E6100000546EA296E6AE264048A46DFC893E4640,
14059984,1179,34125345,Private room,,Bologna,,Porto - Saragozza,0,,2,1,,56,,Bedroom w/private bath.Matrimoniale bagno privato,2017-04-30 22:55:31.504805,44.497805,11.329847,0101000020E61000000F5EBBB4E1A8264084640113B83F4640,
13455324,1179,68660143,Private room,,Bologna,,San Donato - San Vitale,2,,1,1,,45,,Ampia camera singola (20 mq),2017-04-30 22:55:31.526152,44.506908,11.361418,0101000020E6100000185FB4C70BB92640570A815CE2404640,
15595230,1179,96307323,Private room,,Bologna,,San Donato - San Vitale,1,,1,1,,43,,Stanza accanto a fiera e centro,2017-04-30 22:55:31.529249,44.504853,11.372636,0101000020E6100000E09F5225CABE2640CC24EA059F404640,
7486808,1179,39210937,Private room,,Bologna,,Santo Stefano,0,,2,1,,45,,Double bedroom near train station,2017-04-30 22:55:33.189867,44.502372,11.351384,0101000020E6100000E2AC889AE8B326408B36C7B94D404640,
